a0 a
c1 b001110
c1 b001111
c1 b001112
c1 b002000
c1 b002001
c1 b002010
c1 b002011
c1 b002012
c1 b002020
c1 b002021
c1 b002100
c1 b002101
c1 b002102
c1 b010000
c1 b010010
c1 b010020
c1 b011000
c1 b011001
c1 b011002
c1 b011010
c1 b011020
c1 b011021
c1 b011022
c1 b011100
c1 b011200
c1 b011201
c1 b011202
c1 b011210
c1 b011211
c1 b011212
c1 b012000
c1 b012001
c1 b012100
c1 b012110
c1 b012111
c1 c000000
c1 c000010
c1 c000011
c1 c000012
c1 c000100
c1 c000101
c1 c000102
c1 c000110
c1 c000120
c1 c000121
c1 c000200
c1 c001000
c1 c001001
c1 c001010
c1 c001011
c1 c010000
c1 c010001
c1 c010002
c1 c020000
c1 c020010
c1 c100000
c1 c100001
c1 c100010
c1 c100011
c1 c100020
c1 c100100
c1 c100110
c1 c100111
c1 c100112
c1 c101000
c1 c101010
c1 c101011
c1 c101100
c1 c101101
c1 c101102
c1 c101110
c1 c101111
c1 c101200
c1 c101201
c1 c101202
c1 c101210
c1 c101211
c1 c101212
c1 c101220
c1 c102000
c1 c102001
c1 c102002
c1 c102100
c1 c102101
c1 c102110
c1 c110000
c1 c110001
c1 c110002
c1 c110010
c1 c110011
c1 c110020
c1 c110021
c1 c111000
c1 c111001
c1 c111002
c1 c111010
c1 c111020
c1 c111021
c1 c111022
c1 c111100
c1 c111101
c1 c111102
c1 c111110
c1 c111200
c1 c111210
c1 c111220
c1 c200000
c1 c200001
c1 a0000000
c1 a0000001
c1 a0001000
c1 a0001100
c1 a0001101
c1 a0001102
c1 a0001110
c1 a0001111
c1 a0001120
c1 a0001121
c1 a0001122
c1 a0010000
c1 a0010010
c1 a0010011
c2 a00
c2 a01
c2 b00
c2 b01
c2 c00
c2 c01
c2 c02
c2 c10
c2 c11
c2 c20
c2 a000
c2 a001
c2 a002
c2 a010
c2 b000
c2 b001
c2 b002
c2 b010
c2 b011
c2 b012
c2 c000
c2 c001
c2 c010
c2 c020
c2 c100
c2 c101
c2 c102
c2 c110
c2 c111
c2 c200
c2 a0000
c2 a0001
c2 a0010
c2 a0020
c2 a0100
c2 b0000
c2 b0001
c2 b0002
c2 b0010
c2 b0011
c2 b0020
c2 b0021
c2 b0100
c2 b0110
c2 b0111
c2 b0112
c2 b0120
c2 b0121
c2 c0000
c2 c0001
c2 c0002
c2 c0010
c2 c0100
c2 c0200
c2 c1000
c2 c1001
c2 c1010
c2 c1011
c2 c1012
c2 c1020
c2 c1021
c2 c1100
c2 c1110
c2 c1111
c2 c1112
c2 c2000
c2 a00000
c2 a00010
c2 a00011
c2 a00100
c2 a00200
c2 a01000
c2 a01001
c2 b00000
c2 b00001
c2 b00002
c2 b00010
c2 b00020
c2 b00021
c2 b00100
c2 b00101
c2 b00102
c2 b00110
c2 b00111
c2 b00200
c2 b00201
c2 b00202
c2 b00210
c2 b01000
c2 b01001
c2 b01002
c2 b01100
c2 b01101
c2 b01102
c2 b01110
c2 b01120
c2 b01121
c2 b01200
c2 b01210
c2 b01211
c2 c00000
c2 c00001
c2 c00010
c2 c00011
c2 c00012
c2 c00020
c2 c00100
c2 c00101
c2 c01000
c2 c02000
c2 c02001
c2 c10000
c2 c10001
c2 c10002
c2 c10010
c2 c10011
c2 c10100
c2 c10101
c2 c10110
c2 c10111
c2 c10120
c2 c10121
c2 c10122
c2 c10200
c2 c10210
c2 c10211
c2 c11000
c2 c11001
c2 c11002
c2 c11100
c2 c11101
c2 c11102
c2 c11110
c2 c11111
c2 c11120
c2 c11121
c2 c11122
c2 c20000
c2 a000000
c2 a000100
c2 a000110
c2 a000111
c2 a000112
c2 a001000
c2 a001001
c2 a001002
c2 a002000
c2 a002001
c2 a002002
c2 a010000
c2 a010001
c2 a010010
c2 a010011
c2 a010012
c2 b000000
c2 b000001
c2 b000010
c2 b000020
c2 b000100
c2 b000200
c2 b000201
c2 b000210
c2 b000211
c2 b000212
c2 b001000
c2 b001001
c2 b001010
c2 b001011
c2 b001020
c2 b001100
c2 b001110
c2 b001111
c2 b001112
c2 b002000
c2 b002001
c2 b002010
c2 b002011
c2 b002012
c2 b002020
c2 b002021
c2 b002100
c2 b002101
c2 b002102
c2 b010000
c2 b010010
c2 b010020
c2 b011000
c2 b011001
c2 b011002
c2 b011010
c2 b011020
c2 b011021
c2 b011022
c2 b011100
c2 b011200
c2 b011201
c2 b011202
c2 b011210
c2 b011211
c2 b011212
c2 b012000
c2 b012001
c2 b012100
c2 b012110
c2 b012111
c2 c000000
c2 c000010
c2 c000011
c2 c000012
c2 c000100
c2 c000101
c2 c000102
c2 c000110
c2 c000120
c2 c000121
c2 c000200
c2 c001000
c2 c001001
c2 c001010
c2 c001011
c2 c010000
c2 c010001
c2 c010002
c2 c020000
c2 c020010
c2 c100000
c2 c100001
c2 c100010
c2 c100011
c2 c100020
c2 c100100
c2 c100110
c2 c100111
c2 c100112
c2 c101000
c2 c101010
c2 c101011
c2 c101100
c2 c101101
c2 c101102
c2 c101110
c2 c101111
c2 c101200
c2 c101201
c2 c101202
c2 c101210
c2 c101211
c2 c101212
c2 c101220
c2 c102000
c2 c102001
c2 c102002
c2 c102100
c2 c102101
c2 c102110
c2 c110000
c2 c110001
c2 c110002
c2 c110010
c2 c110011
c2 c110020
c2 c110021
c2 c111000
c2 c111001
c2 c111002
c2 c111010
c2 c111020
c2 c111021
c2 c111022
c2 c111100
c2 c111101
c2 c111102
c2 c111110
c2 c111200
c2 c111210
c2 c111220
c2 c200000
c2 c200001
c2 a0000000
c2 a0000001
c2 a0001000
c2 a0001100
c2 a0001101
c2 a0001102
c2 a0001110
c2 a0001111
c2 a0001120
c2 a0001121
c2 a0001122
c2 a0010000
c2 a0010010
c2 a0010011
a00 a01
a00 b00
a00 b01
a00 c00
a00 c01
a00 c02
a00 c10
a00 c11
a00 c20
a00 a000
a00 a001
a00 a002
a00 a010
a00 b000
a00 b001
a00 b002
a00 b010
a00 b011
a00 b012
a00 c000
a00 c001
a00 c010
a00 c020
a00 c100
a00 c101
a00 c102
a00 c110
a00 c111
a00 c200
a00 a0000
a00 a0001
a00 a0010
a00 a0020
a00 a0100
a00 b0000
a00 b0001
a00 b0002
a00 b0010
a00 b0011
a00 b0020
a00 b0021
a00 b0100
a00 b0110
a00 b0111
a00 b0112
a00 b0120
a00 b0121
a00 c0000
a00 c0001
a00 c0002
a00 c0010
a00 c0100
a00 c0200
a00 c1000
a00 c1001
a00 c1010
a00 c1011
a00 c1012
a00 c1020
a00 c1021
a00 c1100
a00 c1110
a00 c1111
a00 c1112
a00 c2000
a00 a00000
a00 a00010
a00 a00011
a00 a00100
a00 a00200
a00 a01000
a00 a01001
a00 b00000
a00 b00001
a00 b00002
a00 b00010
a00 b00020
a00 b00021
a00 b00100
a00 b00101
a00 b00102
a00 b00110
a00 b00111
a00 b00200
a00 b00201
a00 b00202
a00 b00210
a00 b01000
a00 b01001
a00 b01002
a00 b01100
a00 b01101
a00 b01102
a00 b01110
a00 b01120
a00 b01121
a00 b01200
a00 b01210
a00 b01211
a00 c00000
a00 c00001
a00 c00010
a00 c00011
a00 c00012
a00 c00020
a00 c00100
a00 c00101
a00 c01000
a00 c02000
a00 c02001
a00 c10000
a00 c10001
a00 c10002
a00 c10010
a00 c10011
a00 c10100
a00 c10101
a00 c10110
a00 c10111
a00 c10120
a00 c10121
a00 c10122
a00 c10200
a00 c10210
a00 c10211
a00 c11000
a00 c11001
a00 c11002
a00 c11100
a00 c11101
a00 c11102
a00 c11110
a00 c11111
a00 c11120
a00 c11121
a00 c11122
a00 c20000
a00 a000000
a00 a000100
a00 a000110
a00 a000111
a00 a000112
a00 a001000
a00 a001001
a00 a001002
a00 a002000
a00 a002001
a00 a002002
a00 a010000
a00 a010001
a00 a010010
a00 a010011
a00 a010012
a00 b000000
a00 b000001
a00 b000010
a00 b000020
a00 b000100
a00 b000200
a00 b000201
a00 b000210
a00 b000211
a00 b000212
a00 b001000
a00 b001001
a00 b001010
a00 b001011
a00 b001020
a00 b001100
a00 b001110
a00 b001111
a00 b001112
a00 b002000
a00 b002001
a00 b002010
a00 b002011
a00 b002012
a00 b002020
a00 b002021
a00 b002100
a00 b002101
a00 b002102
a00 b010000
a00 b010010
a00 b010020
a00 b011000
a00 b011001
a00 b011002
a00 b011010
a00 b011020
a00 b011021
a00 b011022
a00 b011100
a00 b011200
a00 b011201
a00 b011202
a00 b011210
a00 b011211
a00 b011212
a00 b012000
a00 b012001
a00 b012100
a00 b012110
a00 b012111
a00 c000000
a00 c000010
a00 c000011
a00 c000012
a00 c000100
a00 c000101
a00 c000102
a00 c000110
a00 c000120
a00 c000121
a00 c000200
a00 c001000
a00 c001001
a00 c001010
a00 c001011
a00 c010000
a00 c010001
a00 c010002
a00 c020000
a00 c020010
a00 c100000
a00 c100001
a00 c100010
a00 c100011
a00 c100020
a00 c100100
a00 c100110
a00 c100111
a00 c100112
a00 c101000
a00 c101010
a00 c101011
a00 c101100
a00 c101101
a00 c101102
a00 c101110
a00 c101111
a00 c101200
a00 c101201
a00 c101202
a00 c101210
a00 c101211
a00 c101212
a00 c101220
a00 c102000
a00 c102001
a00 c102002
a00 c102100
a00 c102101
a00 c102110
a00 c110000
a00 c110001
a00 c110002
a00 c110010
a00 c110011
a00 c110020
a00 c110021
a00 c111000
a00 c111001
a00 c111002
a00 c111010
a00 c111020
a00 c111021
a00 c111022
a00 c111100
a00 c111101
a00 c111102
a00 c111110
a00 c111200
a00 c111210
a00 c111220
a00 c200000
a00 c200001
a00 a0000000
a00 a0000001
a00 a0001000
a00 a0001100
a00 a0001101
a00 a0001102
a00 a0001110
a00 a0001111
a00 a0001120
a00 a0001121
a00 a0001122
a00 a0010000
a00 a0010010
a00 a0010011
a01 b00
a01 b01
a01 c00
a01 c01
a01 c02
a01 c10
a01 c11
a01 c20
a01 a000
a01 a001
a01 a002
a01 a010
a01 b000
a01 b001
a01 b002
a01 b010
a01 b011
a01 b012
a01 c000
a01 c001
a01 c010
a01 c020
a01 c100
a01 c101
a01 c102
a01 c110
a01 c111
a01 c200
a01 a0000
a01 a0001
a01 a0010
a01 a0020
a01 a0100
a01 b0000
a01 b0001
a01 b0002
a01 b0010
a01 b0011
a01 b0020
a01 b0021
a01 b0100
a01 b0110
a01 b0111
a01 b0112
a01 b0120
a01 b0121
a01 c0000
a01 c0001
a01 c0002
a01 c0010
a01 c0100
a01 c0200
a01 c1000
a01 c1001
a01 c1010
a01 c1011
a01 c1012
a01 c1020
a01 c1021
a01 c1100
a01 c1110
a01 c1111
a01 c1112
a01 c2000
a01 a00000
a01 a00010
a01 a00011
a01 a00100
a01 a00200
a01 a01000
a01 a01001
a01 b00000
a01 b00001
a01 b00002
a01 b00010
a01 b00020
a01 b00021
a01 b00100
a01 b00101
a01 b00102
a01 b00110
a01 b00111
a01 b00200
a01 b00201
a01 b00202
a01 b00210
a01 b01000
a01 b01001
a01 b01002
a01 b01100
a01 b01101
a01 b01102
a01 b01110
a01 b01120
a01 b01121
a01 b01200
a01 b01210
a01 b01211
a01 c00000
a01 c00001
a01 c00010
a01 c00011
a01 c00012
a01 c00020
a01 c00100
a01 c00101
a01 c01000
a01 c02000
a01 c02001
a01 c10000
a01 c10001
a01 c10002
a01 c10010
a01 c10011
a01 c10100
a01 c10101
a01 c10110
a01 c10111
a01 c10120
a01 c10121
a01 c10122
a01 c10200
a01 c10210
a01 c10211
a01 c11000
a01 c11001
a01 c11002
a01 c11100
a01 c11101
a01 c11102
a01 c11110
a01 c11111
a01 c11120
a01 c11121
a01 c11122
a01 c20000
a01 a000000
a01 a000100
a01 a000110
a01 a000111
a01 a000112
a01 a001000
a01 a001001
a01 a001002
a01 a002000
a01 a002001
a01 a002002
a01 a010000
a01 a010001
a01 a010010
a01 a010011
a01 a010012
a01 b000000
a01 b000001
a01 b000010
a01 b000020
a01 b000100
a01 b000200
a01 b000201
a01 b000210
a01 b000211
a01 b000212
a01 b001000
a01 b001001
a01 b001010
a01 b001011
a01 b001020
a01 b001100
a01 b001110
a01 b001111
a01 b001112
a01 b002000
a01 b002001
a01 b002010
a01 b002011
a01 b002012
a01 b002020
a01 b002021
a01 b002100
a01 b002101
a01 b002102
a01 b010000
a01 b010010
a01 b010020
a01 b011000
a01 b011001
a01 b011002
a01 b011010
a01 b011020
a01 b011021
a01 b011022
a01 b011100
a01 b011200
a01 b011201
a01 b011202
a01 b011210
a01 b011211
a01 b011212
a01 b012000
a01 b012001
a01 b012100
a01 b012110
a01 b012111
a01 c000000
a01 c000010
a01 c000011
a01 c000012
a01 c000100
a01 c000101
a01 c000102
a01 c000110
a01 c000120
a01 c000121
a01 c000200
a01 c001000
a01 c001001
a01 c001010
a01 c001011
a01 c010000
a01 c010001
a01 c010002
a01 c020000
a01 c020010
a01 c100000
a01 c100001
a01 c100010
a01 c100011
a01 c100020
a01 c100100
a01 c100110
a01 c100111
a01 c100112
a01 c101000
a01 c101010
a01 c101011
a01 c101100
a01 c101101
a01 c101102
a01 c101110
a01 c101111
a01 c101200
a01 c101201
a01 c101202
a01 c101210
a01 c101211
a01 c101212
a01 c101220
a01 c102000
a01 c102001
a01 c102002
a01 c102100
a01 c102101
a01 c102110
a01 c110000
a01 c110001
a01 c110002
a01 c110010
a01 c110011
a01 c110020
a01 c110021
a01 c111000
a01 c111001
a01 c111002
a01 c111010
a01 c111020
a01 c111021
a01 c111022
a01 c111100
a01 c111101
a01 c111102
a01 c111110
a01 c111200
a01 c111210
a01 c111220
a01 c200000
a01 c200001
a01 a0000000
a01 a0000001
a01 a0001000
a01 a0001100
a01 a0001101
a01 a0001102
a01 a0001110
a01 a0001111
a01 a0001120
a01 a0001121
a01 a0001122
a01 a0010000
a01 a0010010
a01 a0010011
b00 b01
b00 c00
b00 c01
b00 c02
b00 c10
b00 c11
b00 c20
b00 a000
b00 a001
b00 a002
b00 a010
b00 b000
b00 b001
b00 b002
b00 b010
b00 b011
b00 b012
b00 c000
b00 c001
b00 c010
b00 c020
b00 c100
b00 c101
b00 c102
b00 c110
b00 c111
b00 c200
b00 a0000
b00 a0001
b00 a0010
b00 a0020
b00 a0100
b00 b0000
b00 b0001
b00 b0002
b00 b0010
b00 b0011
b00 b0020
b00 b0021
b00 b0100
b00 b0110
b00 b0111
b00 b0112
b00 b0120
b00 b0121
b00 c0000
b00 c0001
b00 c0002
b00 c0010
b00 c0100
b00 c0200
b00 c1000
b00 c1001
b00 c1010
b00 c1011
b00 c1012
b00 c1020
b00 c1021
b00 c1100
b00 c1110
b00 c1111
b00 c1112
b00 c2000
b00 a00000
b00 a00010
b00 a00011
b00 a00100
b00 a00200
b00 a01000
b00 a01001
b00 b00000
b00 b00001
b00 b00002
b00 b00010
b00 b00020
b00 b00021
b00 b00100
b00 b00101
b00 b00102
b00 b00110
b00 b00111
b00 b00200
b00 b00201
b00 b00202
b00 b00210
b00 b01000
b00 b01001
b00 b01002
b00 b01100
b00 b01101
b00 b01102
b00 b01110
b00 b01120
b00 b01121
b00 b01200
b00 b01210
b00 b01211
b00 c00000
b00 c00001
b00 c00010
b00 c00011
b00 c00012
b00 c00020
b00 c00100
b00 c00101
b00 c01000
b00 c02000
b00 c02001
b00 c10000
b00 c10001
b00 c10002
b00 c10010
b00 c10011
b00 c10100
b00 c10101
b00 c10110
b00 c10111
b00 c10120
b00 c10121
b00 c10122
b00 c10200
b00 c10210
b00 c10211
b00 c11000
b00 c11001
b00 c11002
b00 c11100
b00 c11101
b00 c11102
b00 c11110
b00 c11111
b00 c11120
b00 c11121
b00 c11122
b00 c20000
b00 a000000
b00 a000100
b00 a000110
b00 a000111
b00 a000112
b00 a001000
b00 a001001
b00 a001002
b00 a002000
b00 a002001
b00 a002002
b00 a010000
b00 a010001
b00 a010010
b00 a010011
b00 a010012
b00 b000000
b00 b000001
b00 b000010
b00 b000020
b00 b000100
b00 b000200
b00 b000201
b00 b000210
b00 b000211
b00 b000212
b00 b001000
b00 b001001
b00 b001010
b00 b001011
b00 b001020
b00 b001100
b00 b001110
b00 b001111
b00 b001112
b00 b002000
b00 b002001
b00 b002010
b00 b002011
b00 b002012
b00 b002020
b00 b002021
b00 b002100
b00 b002101
b00 b002102
b00 b010000
b00 b010010
b00 b010020
b00 b011000
b00 b011001
b00 b011002
b00 b011010
b00 b011020
b00 b011021
b00 b011022
b00 b011100
b00 b011200
b00 b011201
b00 b011202
b00 b011210
b00 b011211
b00 b011212
b00 b012000
b00 b012001
b00 b012100
b00 b012110
b00 b012111
b00 c000000
b00 c000010
b00 c000011
b00 c000012
b00 c000100
b00 c000101
b00 c000102
b00 c000110
b00 c000120
b00 c000121
b00 c000200
b00 c001000
b00 c001001
b00 c001010
b00 c001011
b00 c010000
b00 c010001
b00 c010002
b00 c020000
b00 c020010
b00 c100000
b00 c100001
b00 c100010
b00 c100011
b00 c100020
b00 c100100
b00 c100110
b00 c100111
b00 c100112
b00 c101000
b00 c101010
b00 c101011
b00 c101100
b00 c101101
b00 c101102
b00 c101110
b00 c101111
b00 c101200
b00 c101201
b00 c101202
b00 c101210
b00 c101211
b00 c101212
b00 c101220
b00 c102000
b00 c102001
b00 c102002
b00 c102100
b00 c102101
b00 c102110
b00 c110000
b00 c110001
b00 c110002
b00 c110010
b00 c110011
b00 c110020
b00 c110021
b00 c111000
b00 c111001
b00 c111002
b00 c111010
b00 c111020
b00 c111021
b00 c111022
b00 c111100
b00 c111101
b00 c111102
b00 c111110
b00 c111200
b00 c111210
b00 c111220
b00 c200000
b00 c200001
b00 a0000000
b00 a0000001
b00 a0001000
b00 a0001100
b00 a0001101
b00 a0001102
b00 a0001110
b00 a0001111
b00 a0001120
b00 a0001121
b00 a0001122
b00 a0010000
b00 a0010010
b00 a0010011
b01 c00
b01 c01
b01 c02
b01 c10
b01 c11
b01 c20
b01 a000
b01 a001
b01 a002
b01 a010
b01 b000
b01 b001
b01 b002
b01 b010
b01 b011
b01 b012
b01 c000
b01 c001
b01 c010
b01 c020
b01 c100
b01 c101
b01 c102
b01 c110
b01 c111
b01 c200
b01 a0000
b01 a0001
b01 a0010
b01 a0020
b01 a0100
b01 b0000
b01 b0001
b01 b0002
b01 b0010
b01 b0011
b01 b0020
b01 b0021
b01 b0100
b01 b0110
b01 b0111
b01 b0112
b01 b0120
b01 b0121
b01 c0000
b01 c0001
b01 c0002
b01 c0010
b01 c0100
b01 c0200
b01 c1000
b01 c1001
b01 c1010
b01 c1011
b01 c1012
b01 c1020
b01 c1021
b01 c1100
b01 c1110
b01 c1111
b01 c1112
b01 c2000
b01 a00000
b01 a00010
b01 a00011
b01 a00100
b01 a00200
b01 a01000
b01 a01001
b01 b00000
b01 b00001
b01 b00002
b01 b00010
b01 b00020
b01 b00021
b01 b00100
b01 b00101
b01 b00102
b01 b00110
b01 b00111
b01 b00200
b01 b00201
b01 b00202
b01 b00210
b01 b01000
b01 b01001
b01 b01002
b01 b01100
b01 b01101
b01 b01102
b01 b01110
b01 b01120
b01 b01121
b01 b01200
b01 b01210
b01 b01211
b01 c00000
b01 c00001
b01 c00010
b01 c00011
b01 c00012
b01 c00020
b01 c00100
b01 c00101
b01 c01000
b01 c02000
b01 c02001
b01 c10000
b01 c10001
b01 c10002
b01 c10010
b01 c10011
b01 c10100
b01 c10101
b01 c10110
b01 c10111
b01 c10120
b01 c10121
b01 c10122
b01 c10200
b01 c10210
b01 c10211
b01 c11000
b01 c11001
b01 c11002
b01 c11100
b01 c11101
b01 c11102
b01 c11110
b01 c11111
b01 c11120
b01 c11121
b01 c11122
b01 c20000
b01 a000000
b01 a000100
b01 a000110
b01 a000111
b01 a000112
b01 a001000
b01 a001001
b01 a001002
b01 a002000
b01 a002001
b01 a002002
b01 a010000
b01 a010001
b01 a010010
b01 a010011
b01 a010012
b01 b000000
b01 b000001
b01 b000010
b01 b000020
b01 b000100
b01 b000200
b01 b000201
b01 b000210
b01 b000211
b01 b000212
b01 b001000
b01 b001001
b01 b001010
b01 b001011
b01 b001020
b01 b001100
b01 b001110
b01 b001111
b01 b001112
b01 b002000
b01 b002001
b01 b002010
b01 b002011
b01 b002012
b01 b002020
b01 b002021
b01 b002100
b01 b002101
b01 b002102
b01 b010000
b01 b010010
b01 b010020
b01 b011000
b01 b011001
b01 b011002
b01 b011010
b01 b011020
b01 b011021
b01 b011022
b01 b011100
b01 b011200
b01 b011201
b01 b011202
b01 b011210
b01 b011211
b01 b011212
b01 b012000
b01 b012001
b01 b012100
b01 b012110
b01 b012111
b01 c000000
b01 c000010
b01 c000011
b01 c000012
b01 c000100
b01 c000101
b01 c000102
b01 c000110
b01 c000120
b01 c000121
b01 c000200
b01 c001000
b01 c001001
b01 c001010
b01 c001011
b01 c010000
b01 c010001
b01 c010002
b01 c020000
b01 c020010
b01 c100000
b01 c100001
b01 c100010
b01 c100011
b01 c100020
b01 c100100
b01 c100110
b01 c100111
b01 c100112
b01 c101000
b01 c101010
b01 c101011
b01 c101100
b01 c101101
b01 c101102
b01 c101110
b01 c101111
b01 c101200
b01 c101201
b01 c101202
b01 c101210
b01 c101211
b01 c101212
b01 c101220
b01 c102000
b01 c102001
b01 c102002
b01 c102100
b01 c102101
b01 c102110
b01 c110000
b01 c110001
b01 c110002
b01 c110010
b01 c110011
b01 c110020
b01 c110021
b01 c111000
b01 c111001
b01 c111002
b01 c111010
b01 c111020
b01 c111021
b01 c111022
b01 c111100
b01 c111101
b01 c111102
b01 c111110
b01 c111200
b01 c111210
b01 c111220
b01 c200000
b01 c200001
b01 a0000000
b01 a0000001
b01 a0001000
b01 a0001100
b01 a0001101
b01 a0001102
b01 a0001110
b01 a0001111
b01 a0001120
b01 a0001121
b01 a0001122
b01 a0010000
b01 a0010010
b01 a0010011
c00 c01
c00 c02
c00 c10
c00 c11
c00 c20
c00 a000
c00 a001
c00 a002
c00 a010
c00 b000
c00 b001
c00 b002
c00 b010
c00 b011
c00 b012
c00 c000
c00 c001
c00 c010
c00 c020
c00 c100
c00 c101
c00 c102
c00 c110
c00 c111
c00 c200
c00 a0000
c00 a0001
c00 a0010
c00 a0020
c00 a0100
c00 b0000
c00 b0001
c00 b0002
c00 b0010
c00 b0011
c00 b0020
c00 b0021
c00 b0100
c00 b0110
c00 b0111
c00 b0112
c00 b0120
c00 b0121
c00 c0000
c00 c0001
c00 c0002
c00 c0010
c00 c0100
c00 c0200
c00 c1000
c00 c1001
c00 c1010
c00 c1011
c00 c1012
c00 c1020
c00 c1021
c00 c1100
c00 c1110
c00 c1111
c00 c1112
c00 c2000
c00 a00000
c00 a00010
c00 a00011
c00 a00100
c00 a00200
c00 a01000
c00 a01001
c00 b00000
c00 b00001
c00 b00002
c00 b00010
c00 b00020
c00 b00021
c00 b00100
c00 b00101
c00 b00102
c00 b00110
c00 b00111
c00 b00200
c00 b00201
c00 b00202
c00 b00210
c00 b01000
c00 b01001
c00 b01002
c00 b01100
c00 b01101
c00 b01102
c00 b01110
c00 b01120
c00 b01121
c00 b01200
c00 b01210
c00 b01211
c00 c00000
c00 c00001
c00 c00010
c00 c00011
c00 c00012
c00 c00020
c00 c00100
c00 c00101
c00 c01000
c00 c02000
c00 c02001
c00 c10000
c00 c10001
c00 c10002
c00 c10010
c00 c10011
c00 c10100
c00 c10101
c00 c10110
c00 c10111
c00 c10120
c00 c10121
c00 c10122
c00 c10200
c00 c10210
c00 c10211
c00 c11000
c00 c11001
c00 c11002
c00 c11100
c00 c11101
c00 c11102
c00 c11110
c00 c11111
c00 c11120
c00 c11121
c00 c11122
c00 c20000
c00 a000000
c00 a000100
c00 a000110
c00 a000111
c00 a000112
c00 a001000
c00 a001001
c00 a001002
c00 a002000
c00 a002001
c00 a002002
c00 a010000
c00 a010001
c00 a010010
c00 a010011
c00 a010012
c00 b000000
c00 b000001
c00 b000010
c00 b000020
c00 b000100
c00 b000200
c00 b000201
c00 b000210
c00 b000211
c00 b000212
c00 b001000
c00 b001001
c00 b001010
c00 b001011
c00 b001020
c00 b001100
c00 b001110
c00 b001111
c00 b001112
c00 b002000
c00 b002001
c00 b002010
c00 b002011
c00 b002012
c00 b002020
c00 b002021
c00 b002100
c00 b002101
c00 b002102
c00 b010000
c00 b010010
c00 b010020
c00 b011000
c00 b011001
c00 b011002
c00 b011010
c00 b011020
c00 b011021
c00 b011022
c00 b011100
c00 b011200
c00 b011201
c00 b011202
c00 b011210
c00 b011211
c00 b011212
c00 b012000
c00 b012001
c00 b012100
c00 b012110
c00 b012111
c00 c000000
c00 c000010
c00 c000011
c00 c000012
c00 c000100
c00 c000101
c00 c000102
c00 c000110
c00 c000120
c00 c000121
c00 c000200
c00 c001000
c00 c001001
c00 c001010
c00 c001011
c00 c010000
c00 c010001
c00 c010002
c00 c020000
c00 c020010
c00 c100000
c00 c100001
c00 c100010
c00 c100011
c00 c100020
c00 c100100
c00 c100110
c00 c100111
c00 c100112
c00 c101000
c00 c101010
c00 c101011
c00 c101100
c00 c101101
c00 c101102
c00 c101110
c00 c101111
c00 c101200
c00 c101201
c00 c101202
c00 c101210
c00 c101211
c00 c101212
c00 c101220
c00 c102000
c00 c102001
c00 c102002
c00 c102100
c00 c102101
c00 c102110
c00 c110000
c00 c110001
c00 c110002
c00 c110010
c00 c110011
c00 c110020
c00 c110021
c00 c111000
c00 c111001
c00 c111002
c00 c111010
c00 c111020
c00 c111021
c00 c111022
c00 c111100
c00 c111101
c00 c111102
c00 c111110
c00 c111200
c00 c111210
c00 c111220
c00 c200000
c00 c200001
c00 a0000000
c00 a0000001
c00 a0001000
c00 a0001100
c00 a0001101
c00 a0001102
c00 a0001110
c00 a0001111
c00 a0001120
c00 a0001121
c00 a0001122
c00 a0010000
c00 a0010010
c00 a0010011
c01 c02
c01 c10
c01 c11
c01 c20
c01 a000
c01 a001
c01 a002
c01 a010
c01 b000
c01 b001
c01 b002
c01 b010
c01 b011
c01 b012
c01 c000
c01 c001
c01 c010
c01 c020
c01 c100
c01 c101
c01 c102
c01 c110
c01 c111
c01 c200
c01 a0000
c01 a0001
c01 a0010
c01 a0020
c01 a0100
c01 b0000
c01 b0001
c01 b0002
c01 b0010
c01 b0011
c01 b0020
c01 b0021
c01 b0100
c01 b0110
c01 b0111
c01 b0112
c01 b0120
c01 b0121
c01 c0000
c01 c0001
c01 c0002
c01 c0010
c01 c0100
c01 c0200
c01 c1000
c01 c1001
c01 c1010
c01 c1011
c01 c1012
c01 c1020
c01 c1021
c01 c1100
c01 c1110
c01 c1111
c01 c1112
c01 c2000
c01 a00000
c01 a00010
c01 a00011
c01 a00100
c01 a00200
c01 a01000
c01 a01001
c01 b00000
c01 b00001
c01 b00002
c01 b00010
c01 b00020
c01 b00021
c01 b00100
c01 b00101
c01 b00102
c01 b00110
c01 b00111
c01 b00200
c01 b00201
c01 b00202
c01 b00210
c01 b01000
c01 b01001
c01 b01002
c01 b01100
c01 b01101
c01 b01102
c01 b01110
c01 b01120
c01 b01121
c01 b01200
c01 b01210
c01 b01211
c01 c00000
c01 c00001
c01 c00010
c01 c00011
c01 c00012
c01 c00020
c01 c00100
c01 c00101
c01 c01000
c01 c02000
c01 c02001
c01 c10000
c01 c10001
c01 c10002
c01 c10010
c01 c10011
c01 c10100
c01 c10101
c01 c10110
c01 c10111
c01 c10120
c01 c10121
c01 c10122
c01 c10200
c01 c10210
c01 c10211
c01 c11000
c01 c11001
c01 c11002
c01 c11100
c01 c11101
c01 c11102
c01 c11110
c01 c11111
c01 c11120
c01 c11121
c01 c11122
c01 c20000
c01 a000000
c01 a000100
c01 a000110
c01 a000111
c01 a000112
c01 a001000
c01 a001001
c01 a001002
c01 a002000
c01 a002001
c01 a002002
c01 a010000
c01 a010001
c01 a010010
c01 a010011
c01 a010012
c01 b000000
c01 b000001
c01 b000010
c01 b000020
c01 b000100
