a0 a
c0 a00011211
c0 a00011220
c0 a00011221
c0 a00012000
c0 a00012100
c0 a00012101
c0 a00012102
c0 a00012110
c0 a00020000
c0 a00020001
c0 a00020010
c0 a00021000
c0 a00021001
c0 a00021002
c0 a00021010
c0 a00021011
c0 a00021020
c0 a00021100
c0 a00021101
a00 a01
a00 b00
a00 b01
a00 c00
a00 a000
a00 a001
a00 a002
a00 a010
a00 a011
a00 b000
a00 b010
a00 c000
a00 c001
a00 a0000
a00 a0001
a00 a0002
a00 a0010
a00 a0011
a00 a0020
a00 a0021
a00 a0100
a00 a0110
a00 b0000
a00 b0001
a00 b0002
a00 b0100
a00 b0101
a00 c0000
a00 c0010
a00 c0011
a00 a00000
a00 a00001
a00 a00002
a00 a00010
a00 a00011
a00 a00012
a00 a00020
a00 a00021
a00 a00100
a00 a00101
a00 a00102
a00 a00110
a00 a00111
a00 a00112
a00 a00200
a00 a00210
a00 a01000
a00 a01100
a00 b00000
a00 b00001
a00 b00010
a00 b00020
a00 b01000
a00 b01001
a00 b01010
a00 c00000
a00 c00001
a00 c00100
a00 c00110
a00 c00111
a00 a000000
a00 a000001
a00 a000010
a00 a000011
a00 a000020
a00 a000021
a00 a000100
a00 a000101
a00 a000110
a00 a000111
a00 a000112
a00 a000120
a00 a000121
a00 a000200
a00 a000210
a00 a000211
a00 a001000
a00 a001001
a00 a001002
a00 a001010
a00 a001011
a00 a001020
a00 a001100
a00 a001110
a00 a001111
a00 a001120
a00 a001121
a00 a001122
a00 a002000
a00 a002001
a00 a002002
a00 a002100
a00 a002101
a00 a010000
a00 a011000
a00 a011001
a00 a011002
a00 b000000
a00 b000001
a00 b000010
a00 b000011
a00 b000100
a00 b000101
a00 b000102
a00 b000200
a00 b000201
a00 b000202
a00 b010000
a00 b010001
a00 b010010
a00 b010011
a00 b010100
a00 b010101
a00 b010102
a00 c000000
a00 c000001
a00 c000010
a00 c001000
a00 c001001
a00 c001002
a00 c001100
a00 c001110
a00 a0000000
a00 a0000010
a00 a0000011
a00 a0000100
a00 a0000101
a00 a0000102
a00 a0000110
a00 a0000111
a00 a0000112
a00 a0000200
a00 a0000210
a00 a0000211
a00 a0001000
a00 a0001001
a00 a0001010
a00 a0001011
a00 a0001100
a00 a0001101
a00 a0001102
a00 a0001110
a00 a0001120
a00 a0001121
a00 a0001122
a00 a0001200
a00 a0001210
a00 a0001211
a00 a0002000
a00 a0002001
a00 a0002100
a00 a0002101
a00 a0002102
a00 a0002110
a00 a0002111
a00 a0010000
a00 a0010010
a00 a0010020
a00 a0010100
a00 a0010101
a00 a0010110
a00 a0010111
a00 a0010200
a00 a0011000
a00 a0011100
a00 a0011110
a00 a0011111
a00 a0011200
a00 a0011210
a00 a0011211
a00 a0011220
a00 a0011221
a00 a0011222
a00 a0020000
a00 a0020010
a00 a0020011
a00 a0020020
a00 a0020021
a00 a0020022
a00 a0021000
a00 a0021010
a00 a0100000
a00 a0100001
a00 a0110000
a00 a0110010
a00 a0110011
a00 a0110020
a00 b0000000
a00 b0000001
a00 b0000010
a00 b0000011
a00 b0000012
a00 b0000100
a00 b0000110
a00 b0000111
a00 b0000112
a00 b0001000
a00 b0001001
a00 b0001002
a00 b0001010
a00 b0001020
a00 b0002000
a00 b0002001
a00 b0002010
a00 b0002020
a00 b0002021
a00 b0100000
a00 b0100001
a00 b0100010
a00 b0100100
a00 b0100101
a00 b0100110
a00 b0101000
a00 b0101001
a00 b0101002
a00 b0101010
a00 b0101011
a00 b0101012
a00 b0101020
a00 b0101021
a00 c0000000
a00 c0000001
a00 c0000002
a00 c0000010
a00 c0000011
a00 c0000100
a00 c0000101
a00 c0010000
a00 c0010001
a00 c0010010
a00 c0010020
a00 c0010021
a00 c0011000
a00 c0011001
a00 c0011002
a00 c0011100
a00 a00000000
a00 a00000001
a00 a00000002
a00 a00000100
a00 a00000110
a00 a00000111
a00 a00001000
a00 a00001010
a00 a00001011
a00 a00001020
a00 a00001021
a00 a00001022
a00 a00001100
a00 a00001101
a00 a00001110
a00 a00001120
a00 a00001121
a00 a00001122
a00 a00002000
a00 a00002001
a00 a00002100
a00 a00002110
a00 a00010000
a00 a00010001
a00 a00010010
a00 a00010011
a00 a00010100
a00 a00010110
a00 a00010111
a00 a00010112
a00 a00011000
a00 a00011010
a00 a00011011
a00 a00011020
a00 a00011021
a00 a00011100
a00 a00011200
a00 a00011210
a00 a00011211
a00 a00011220
a00 a00011221
a00 a00012000
a00 a00012100
a00 a00012101
a00 a00012102
a00 a00012110
a00 a00020000
a00 a00020001
a00 a00020010
a00 a00021000
a00 a00021001
a00 a00021002
a00 a00021010
a00 a00021011
a00 a00021020
a00 a00021100
a00 a00021101
a01 b00
a01 b01
a01 c00
a01 a000
a01 a001
a01 a002
a01 a010
a01 a011
a01 b000
a01 b010
a01 c000
a01 c001
a01 a0000
a01 a0001
a01 a0002
a01 a0010
a01 a0011
a01 a0020
a01 a0021
a01 a0100
a01 a0110
a01 b0000
a01 b0001
a01 b0002
a01 b0100
a01 b0101
a01 c0000
a01 c0010
a01 c0011
a01 a00000
a01 a00001
a01 a00002
a01 a00010
a01 a00011
a01 a00012
a01 a00020
a01 a00021
a01 a00100
a01 a00101
a01 a00102
a01 a00110
a01 a00111
a01 a00112
a01 a00200
a01 a00210
a01 a01000
a01 a01100
a01 b00000
a01 b00001
a01 b00010
a01 b00020
a01 b01000
a01 b01001
a01 b01010
a01 c00000
a01 c00001
a01 c00100
a01 c00110
a01 c00111
a01 a000000
a01 a000001
a01 a000010
a01 a000011
a01 a000020
a01 a000021
a01 a000100
a01 a000101
a01 a000110
a01 a000111
a01 a000112
a01 a000120
a01 a000121
a01 a000200
a01 a000210
a01 a000211
a01 a001000
a01 a001001
a01 a001002
a01 a001010
a01 a001011
a01 a001020
a01 a001100
a01 a001110
a01 a001111
a01 a001120
a01 a001121
a01 a001122
a01 a002000
a01 a002001
a01 a002002
a01 a002100
a01 a002101
a01 a010000
a01 a011000
a01 a011001
a01 a011002
a01 b000000
a01 b000001
a01 b000010
a01 b000011
a01 b000100
a01 b000101
a01 b000102
a01 b000200
a01 b000201
a01 b000202
a01 b010000
a01 b010001
a01 b010010
a01 b010011
a01 b010100
a01 b010101
a01 b010102
a01 c000000
a01 c000001
a01 c000010
a01 c001000
a01 c001001
a01 c001002
a01 c001100
a01 c001110
a01 a0000000
a01 a0000010
a01 a0000011
a01 a0000100
a01 a0000101
a01 a0000102
a01 a0000110
a01 a0000111
a01 a0000112
a01 a0000200
a01 a0000210
a01 a0000211
a01 a0001000
a01 a0001001
a01 a0001010
a01 a0001011
a01 a0001100
a01 a0001101
a01 a0001102
a01 a0001110
a01 a0001120
a01 a0001121
a01 a0001122
a01 a0001200
a01 a0001210
a01 a0001211
a01 a0002000
a01 a0002001
a01 a0002100
a01 a0002101
a01 a0002102
a01 a0002110
a01 a0002111
a01 a0010000
a01 a0010010
a01 a0010020
a01 a0010100
a01 a0010101
a01 a0010110
a01 a0010111
a01 a0010200
a01 a0011000
a01 a0011100
a01 a0011110
a01 a0011111
a01 a0011200
a01 a0011210
a01 a0011211
a01 a0011220
a01 a0011221
a01 a0011222
a01 a0020000
a01 a0020010
a01 a0020011
a01 a0020020
a01 a0020021
a01 a0020022
a01 a0021000
a01 a0021010
a01 a0100000
a01 a0100001
a01 a0110000
a01 a0110010
a01 a0110011
a01 a0110020
a01 b0000000
a01 b0000001
a01 b0000010
a01 b0000011
a01 b0000012
a01 b0000100
a01 b0000110
a01 b0000111
a01 b0000112
a01 b0001000
a01 b0001001
a01 b0001002
a01 b0001010
a01 b0001020
a01 b0002000
a01 b0002001
a01 b0002010
a01 b0002020
a01 b0002021
a01 b0100000
a01 b0100001
a01 b0100010
a01 b0100100
a01 b0100101
a01 b0100110
a01 b0101000
a01 b0101001
a01 b0101002
a01 b0101010
a01 b0101011
a01 b0101012
a01 b0101020
a01 b0101021
a01 c0000000
a01 c0000001
a01 c0000002
a01 c0000010
a01 c0000011
a01 c0000100
a01 c0000101
a01 c0010000
a01 c0010001
a01 c0010010
a01 c0010020
a01 c0010021
a01 c0011000
a01 c0011001
a01 c0011002
a01 c0011100
a01 a00000000
a01 a00000001
a01 a00000002
a01 a00000100
a01 a00000110
a01 a00000111
a01 a00001000
a01 a00001010
a01 a00001011
a01 a00001020
a01 a00001021
a01 a00001022
a01 a00001100
a01 a00001101
a01 a00001110
a01 a00001120
a01 a00001121
a01 a00001122
a01 a00002000
a01 a00002001
a01 a00002100
a01 a00002110
a01 a00010000
a01 a00010001
a01 a00010010
a01 a00010011
a01 a00010100
a01 a00010110
a01 a00010111
a01 a00010112
a01 a00011000
a01 a00011010
a01 a00011011
a01 a00011020
a01 a00011021
a01 a00011100
a01 a00011200
a01 a00011210
a01 a00011211
a01 a00011220
a01 a00011221
a01 a00012000
a01 a00012100
a01 a00012101
a01 a00012102
a01 a00012110
a01 a00020000
a01 a00020001
a01 a00020010
a01 a00021000
a01 a00021001
a01 a00021002
a01 a00021010
a01 a00021011
a01 a00021020
a01 a00021100
a01 a00021101
b00 b01
b00 c00
b00 a000
b00 a001
b00 a002
b00 a010
b00 a011
b00 b000
b00 b010
b00 c000
b00 c001
b00 a0000
b00 a0001
b00 a0002
b00 a0010
b00 a0011
b00 a0020
b00 a0021
b00 a0100
b00 a0110
b00 b0000
b00 b0001
b00 b0002
b00 b0100
b00 b0101
b00 c0000
b00 c0010
b00 c0011
b00 a00000
b00 a00001
b00 a00002
b00 a00010
b00 a00011
b00 a00012
b00 a00020
b00 a00021
b00 a00100
b00 a00101
b00 a00102
b00 a00110
b00 a00111
b00 a00112
b00 a00200
b00 a00210
b00 a01000
b00 a01100
b00 b00000
b00 b00001
b00 b00010
b00 b00020
b00 b01000
b00 b01001
b00 b01010
b00 c00000
b00 c00001
b00 c00100
b00 c00110
b00 c00111
b00 a000000
b00 a000001
b00 a000010
b00 a000011
b00 a000020
b00 a000021
b00 a000100
b00 a000101
b00 a000110
b00 a000111
b00 a000112
b00 a000120
b00 a000121
b00 a000200
b00 a000210
b00 a000211
b00 a001000
b00 a001001
b00 a001002
b00 a001010
b00 a001011
b00 a001020
b00 a001100
b00 a001110
b00 a001111
b00 a001120
b00 a001121
b00 a001122
b00 a002000
b00 a002001
b00 a002002
b00 a002100
b00 a002101
b00 a010000
b00 a011000
b00 a011001
b00 a011002
b00 b000000
b00 b000001
b00 b000010
b00 b000011
b00 b000100
b00 b000101
b00 b000102
b00 b000200
b00 b000201
b00 b000202
b00 b010000
b00 b010001
b00 b010010
b00 b010011
b00 b010100
b00 b010101
b00 b010102
b00 c000000
b00 c000001
b00 c000010
b00 c001000
b00 c001001
b00 c001002
b00 c001100
b00 c001110
b00 a0000000
b00 a0000010
b00 a0000011
b00 a0000100
b00 a0000101
b00 a0000102
b00 a0000110
b00 a0000111
b00 a0000112
b00 a0000200
b00 a0000210
b00 a0000211
b00 a0001000
b00 a0001001
b00 a0001010
b00 a0001011
b00 a0001100
b00 a0001101
b00 a0001102
b00 a0001110
b00 a0001120
b00 a0001121
b00 a0001122
b00 a0001200
b00 a0001210
b00 a0001211
b00 a0002000
b00 a0002001
b00 a0002100
b00 a0002101
b00 a0002102
b00 a0002110
b00 a0002111
b00 a0010000
b00 a0010010
b00 a0010020
b00 a0010100
b00 a0010101
b00 a0010110
b00 a0010111
b00 a0010200
b00 a0011000
b00 a0011100
b00 a0011110
b00 a0011111
b00 a0011200
b00 a0011210
b00 a0011211
b00 a0011220
b00 a0011221
b00 a0011222
b00 a0020000
b00 a0020010
b00 a0020011
b00 a0020020
b00 a0020021
b00 a0020022
b00 a0021000
b00 a0021010
b00 a0100000
b00 a0100001
b00 a0110000
b00 a0110010
b00 a0110011
b00 a0110020
b00 b0000000
b00 b0000001
b00 b0000010
b00 b0000011
b00 b0000012
b00 b0000100
b00 b0000110
b00 b0000111
b00 b0000112
b00 b0001000
b00 b0001001
b00 b0001002
b00 b0001010
b00 b0001020
b00 b0002000
b00 b0002001
b00 b0002010
b00 b0002020
b00 b0002021
b00 b0100000
b00 b0100001
b00 b0100010
b00 b0100100
b00 b0100101
b00 b0100110
b00 b0101000
b00 b0101001
b00 b0101002
b00 b0101010
b00 b0101011
b00 b0101012
b00 b0101020
b00 b0101021
b00 c0000000
b00 c0000001
b00 c0000002
b00 c0000010
b00 c0000011
b00 c0000100
b00 c0000101
b00 c0010000
b00 c0010001
b00 c0010010
b00 c0010020
b00 c0010021
b00 c0011000
b00 c0011001
b00 c0011002
b00 c0011100
b00 a00000000
b00 a00000001
b00 a00000002
b00 a00000100
b00 a00000110
b00 a00000111
b00 a00001000
b00 a00001010
b00 a00001011
b00 a00001020
b00 a00001021
b00 a00001022
b00 a00001100
b00 a00001101
b00 a00001110
b00 a00001120
b00 a00001121
b00 a00001122
b00 a00002000
b00 a00002001
b00 a00002100
b00 a00002110
b00 a00010000
b00 a00010001
b00 a00010010
b00 a00010011
b00 a00010100
b00 a00010110
b00 a00010111
b00 a00010112
b00 a00011000
b00 a00011010
b00 a00011011
b00 a00011020
b00 a00011021
b00 a00011100
b00 a00011200
b00 a00011210
b00 a00011211
b00 a00011220
b00 a00011221
b00 a00012000
b00 a00012100
b00 a00012101
b00 a00012102
b00 a00012110
b00 a00020000
b00 a00020001
b00 a00020010
b00 a00021000
b00 a00021001
b00 a00021002
b00 a00021010
b00 a00021011
b00 a00021020
b00 a00021100
b00 a00021101
b01 c00
b01 a000
b01 a001
b01 a002
b01 a010
b01 a011
b01 b000
b01 b010
b01 c000
b01 c001
b01 a0000
b01 a0001
b01 a0002
b01 a0010
b01 a0011
b01 a0020
b01 a0021
b01 a0100
b01 a0110
b01 b0000
b01 b0001
b01 b0002
b01 b0100
b01 b0101
b01 c0000
b01 c0010
b01 c0011
b01 a00000
b01 a00001
b01 a00002
b01 a00010
b01 a00011
b01 a00012
b01 a00020
b01 a00021
b01 a00100
b01 a00101
b01 a00102
b01 a00110
b01 a00111
b01 a00112
b01 a00200
b01 a00210
b01 a01000
b01 a01100
b01 b00000
b01 b00001
b01 b00010
b01 b00020
b01 b01000
b01 b01001
b01 b01010
b01 c00000
b01 c00001
b01 c00100
b01 c00110
b01 c00111
b01 a000000
b01 a000001
b01 a000010
b01 a000011
b01 a000020
b01 a000021
b01 a000100
b01 a000101
b01 a000110
b01 a000111
b01 a000112
b01 a000120
b01 a000121
b01 a000200
b01 a000210
b01 a000211
b01 a001000
b01 a001001
b01 a001002
b01 a001010
b01 a001011
b01 a001020
b01 a001100
b01 a001110
b01 a001111
b01 a001120
b01 a001121
b01 a001122
b01 a002000
b01 a002001
b01 a002002
b01 a002100
b01 a002101
b01 a010000
b01 a011000
b01 a011001
b01 a011002
b01 b000000
b01 b000001
b01 b000010
b01 b000011
b01 b000100
b01 b000101
b01 b000102
b01 b000200
b01 b000201
b01 b000202
b01 b010000
b01 b010001
b01 b010010
b01 b010011
b01 b010100
b01 b010101
b01 b010102
b01 c000000
b01 c000001
b01 c000010
b01 c001000
b01 c001001
b01 c001002
b01 c001100
b01 c001110
b01 a0000000
b01 a0000010
b01 a0000011
b01 a0000100
b01 a0000101
b01 a0000102
b01 a0000110
b01 a0000111
b01 a0000112
b01 a0000200
b01 a0000210
b01 a0000211
b01 a0001000
b01 a0001001
b01 a0001010
b01 a0001011
b01 a0001100
b01 a0001101
b01 a0001102
b01 a0001110
b01 a0001120
b01 a0001121
b01 a0001122
b01 a0001200
b01 a0001210
b01 a0001211
b01 a0002000
b01 a0002001
b01 a0002100
b01 a0002101
b01 a0002102
b01 a0002110
b01 a0002111
b01 a0010000
b01 a0010010
b01 a0010020
b01 a0010100
b01 a0010101
b01 a0010110
b01 a0010111
b01 a0010200
b01 a0011000
b01 a0011100
b01 a0011110
b01 a0011111
b01 a0011200
b01 a0011210
b01 a0011211
b01 a0011220
b01 a0011221
b01 a0011222
b01 a0020000
b01 a0020010
b01 a0020011
b01 a0020020
b01 a0020021
b01 a0020022
b01 a0021000
b01 a0021010
b01 a0100000
b01 a0100001
b01 a0110000
b01 a0110010
b01 a0110011
b01 a0110020
b01 b0000000
b01 b0000001
b01 b0000010
b01 b0000011
b01 b0000012
b01 b0000100
b01 b0000110
b01 b0000111
b01 b0000112
b01 b0001000
b01 b0001001
b01 b0001002
b01 b0001010
b01 b0001020
b01 b0002000
b01 b0002001
b01 b0002010
b01 b0002020
b01 b0002021
b01 b0100000
b01 b0100001
b01 b0100010
b01 b0100100
b01 b0100101
b01 b0100110
b01 b0101000
b01 b0101001
b01 b0101002
b01 b0101010
b01 b0101011
b01 b0101012
b01 b0101020
b01 b0101021
b01 c0000000
b01 c0000001
b01 c0000002
b01 c0000010
b01 c0000011
b01 c0000100
b01 c0000101
b01 c0010000
b01 c0010001
b01 c0010010
b01 c0010020
b01 c0010021
b01 c0011000
b01 c0011001
b01 c0011002
b01 c0011100
b01 a00000000
b01 a00000001
b01 a00000002
b01 a00000100
b01 a00000110
b01 a00000111
b01 a00001000
b01 a00001010
b01 a00001011
b01 a00001020
b01 a00001021
b01 a00001022
b01 a00001100
b01 a00001101
b01 a00001110
b01 a00001120
b01 a00001121
b01 a00001122
b01 a00002000
b01 a00002001
b01 a00002100
b01 a00002110
b01 a00010000
b01 a00010001
b01 a00010010
b01 a00010011
b01 a00010100
b01 a00010110
b01 a00010111
b01 a00010112
b01 a00011000
b01 a00011010
b01 a00011011
b01 a00011020
b01 a00011021
b01 a00011100
b01 a00011200
b01 a00011210
b01 a00011211
b01 a00011220
b01 a00011221
b01 a00012000
b01 a00012100
b01 a00012101
b01 a00012102
b01 a00012110
b01 a00020000
b01 a00020001
b01 a00020010
b01 a00021000
b01 a00021001
b01 a00021002
b01 a00021010
b01 a00021011
b01 a00021020
b01 a00021100
b01 a00021101
c00 a000
c00 a001
c00 a002
c00 a010
c00 a011
c00 b000
c00 b010
c00 c000
c00 c001
c00 a0000
c00 a0001
c00 a0002
c00 a0010
c00 a0011
c00 a0020
c00 a0021
c00 a0100
c00 a0110
c00 b0000
c00 b0001
c00 b0002
c00 b0100
c00 b0101
c00 c0000
c00 c0010
c00 c0011
c00 a00000
c00 a00001
c00 a00002
c00 a00010
c00 a00011
c00 a00012
c00 a00020
c00 a00021
c00 a00100
c00 a00101
c00 a00102
c00 a00110
c00 a00111
c00 a00112
c00 a00200
c00 a00210
c00 a01000
c00 a01100
c00 b00000
c00 b00001
c00 b00010
c00 b00020
c00 b01000
c00 b01001
c00 b01010
c00 c00000
c00 c00001
c00 c00100
c00 c00110
c00 c00111
c00 a000000
c00 a000001
c00 a000010
c00 a000011
c00 a000020
c00 a000021
c00 a000100
c00 a000101
c00 a000110
c00 a000111
c00 a000112
c00 a000120
c00 a000121
c00 a000200
c00 a000210
c00 a000211
c00 a001000
c00 a001001
c00 a001002
c00 a001010
c00 a001011
c00 a001020
c00 a001100
c00 a001110
c00 a001111
c00 a001120
c00 a001121
c00 a001122
c00 a002000
c00 a002001
c00 a002002
c00 a002100
c00 a002101
c00 a010000
c00 a011000
c00 a011001
c00 a011002
c00 b000000
c00 b000001
c00 b000010
c00 b000011
c00 b000100
c00 b000101
c00 b000102
c00 b000200
c00 b000201
c00 b000202
c00 b010000
c00 b010001
c00 b010010
c00 b010011
c00 b010100
c00 b010101
c00 b010102
c00 c000000
c00 c000001
c00 c000010
c00 c001000
c00 c001001
c00 c001002
c00 c001100
c00 c001110
c00 a0000000
c00 a0000010
c00 a0000011
c00 a0000100
c00 a0000101
c00 a0000102
c00 a0000110
c00 a0000111
c00 a0000112
c00 a0000200
c00 a0000210
c00 a0000211
c00 a0001000
c00 a0001001
c00 a0001010
c00 a0001011
c00 a0001100
c00 a0001101
c00 a0001102
c00 a0001110
c00 a0001120
c00 a0001121
c00 a0001122
c00 a0001200
c00 a0001210
c00 a0001211
c00 a0002000
c00 a0002001
c00 a0002100
c00 a0002101
c00 a0002102
c00 a0002110
c00 a0002111
c00 a0010000
c00 a0010010
c00 a0010020
c00 a0010100
c00 a0010101
c00 a0010110
c00 a0010111
c00 a0010200
c00 a0011000
c00 a0011100
c00 a0011110
c00 a0011111
c00 a0011200
c00 a0011210
c00 a0011211
c00 a0011220
c00 a0011221
c00 a0011222
c00 a0020000
c00 a0020010
c00 a0020011
c00 a0020020
c00 a0020021
c00 a0020022
c00 a0021000
c00 a0021010
c00 a0100000
c00 a0100001
c00 a0110000
c00 a0110010
c00 a0110011
c00 a0110020
c00 b0000000
c00 b0000001
c00 b0000010
c00 b0000011
c00 b0000012
c00 b0000100
c00 b0000110
c00 b0000111
c00 b0000112
c00 b0001000
c00 b0001001
c00 b0001002
c00 b0001010
c00 b0001020
c00 b0002000
c00 b0002001
c00 b0002010
c00 b0002020
c00 b0002021
c00 b0100000
c00 b0100001
c00 b0100010
c00 b0100100
c00 b0100101
c00 b0100110
c00 b0101000
c00 b0101001
c00 b0101002
c00 b0101010
c00 b0101011
c00 b0101012
c00 b0101020
c00 b0101021
c00 c0000000
c00 c0000001
c00 c0000002
c00 c0000010
c00 c0000011
c00 c0000100
c00 c0000101
c00 c0010000
c00 c0010001
c00 c0010010
c00 c0010020
c00 c0010021
c00 c0011000
c00 c0011001
c00 c0011002
c00 c0011100
c00 a00000000
c00 a00000001
c00 a00000002
c00 a00000100
c00 a00000110
c00 a00000111
c00 a00001000
c00 a00001010
c00 a00001011
c00 a00001020
c00 a00001021
c00 a00001022
c00 a00001100
c00 a00001101
c00 a00001110
c00 a00001120
c00 a00001121
c00 a00001122
c00 a00002000
c00 a00002001
c00 a00002100
c00 a00002110
c00 a00010000
c00 a00010001
c00 a00010010
c00 a00010011
c00 a00010100
c00 a00010110
c00 a00010111
c00 a00010112
c00 a00011000
c00 a00011010
c00 a00011011
c00 a00011020
c00 a00011021
c00 a00011100
c00 a00011200
c00 a00011210
c00 a00011211
c00 a00011220
c00 a00011221
c00 a00012000
c00 a00012100
c00 a00012101
c00 a00012102
c00 a00012110
c00 a00020000
c00 a00020001
c00 a00020010
c00 a00021000
c00 a00021001
c00 a00021002
c00 a00021010
c00 a00021011
c00 a00021020
c00 a00021100
c00 a00021101
a000 a001
a000 a002
a000 a010
a000 a011
a000 b000
a000 b010
a000 c000
a000 c001
a000 a0000
a000 a0001
a000 a0002
a000 a0010
a000 a0011
a000 a0020
a000 a0021
a000 a0100
a000 a0110
a000 b0000
a000 b0001
a000 b0002
a000 b0100
a000 b0101
a000 c0000
a000 c0010
a000 c0011
a000 a00000
a000 a00001
a000 a00002
a000 a00010
a000 a00011
a000 a00012
a000 a00020
a000 a00021
a000 a00100
a000 a00101
a000 a00102
a000 a00110
a000 a00111
a000 a00112
a000 a00200
a000 a00210
a000 a01000
a000 a01100
a000 b00000
a000 b00001
a000 b00010
a000 b00020
a000 b01000
a000 b01001
a000 b01010
a000 c00000
a000 c00001
a000 c00100
a000 c00110
a000 c00111
a000 a000000
a000 a000001
a000 a000010
a000 a000011
a000 a000020
a000 a000021
a000 a000100
a000 a000101
a000 a000110
a000 a000111
a000 a000112
a000 a000120
a000 a000121
a000 a000200
a000 a000210
a000 a000211
a000 a001000
a000 a001001
a000 a001002
a000 a001010
a000 a001011
a000 a001020
a000 a001100
a000 a001110
a000 a001111
a000 a001120
a000 a001121
a000 a001122
a000 a002000
a000 a002001
a000 a002002
a000 a002100
a000 a002101
a000 a010000
a000 a011000
a000 a011001
a000 a011002
a000 b000000
a000 b000001
a000 b000010
a000 b000011
a000 b000100
a000 b000101
a000 b000102
a000 b000200
a000 b000201
a000 b000202
a000 b010000
a000 b010001
a000 b010010
a000 b010011
a000 b010100
a000 b010101
a000 b010102
a000 c000000
a000 c000001
a000 c000010
a000 c001000
a000 c001001
a000 c001002
a000 c001100
a000 c001110
a000 a0000000
a000 a0000010
a000 a0000011
a000 a0000100
a000 a0000101
a000 a0000102
a000 a0000110
a000 a0000111
a000 a0000112
a000 a0000200
a000 a0000210
a000 a0000211
a000 a0001000
a000 a0001001
a000 a0001010
a000 a0001011
a000 a0001100
a000 a0001101
a000 a0001102
a000 a0001110
a000 a0001120
a000 a0001121
a000 a0001122
a000 a0001200
a000 a0001210
a000 a0001211
a000 a0002000
a000 a0002001
a000 a0002100
a000 a0002101
a000 a0002102
a000 a0002110
a000 a0002111
a000 a0010000
a000 a0010010
a000 a0010020
a000 a0010100
a000 a0010101
a000 a0010110
a000 a0010111
a000 a0010200
a000 a0011000
a000 a0011100
a000 a0011110
a000 a0011111
a000 a0011200
a000 a0011210
a000 a0011211
a000 a0011220
a000 a0011221
a000 a0011222
a000 a0020000
a000 a0020010
a000 a0020011
a000 a0020020
a000 a0020021
a000 a0020022
a000 a0021000
a000 a0021010
a000 a0100000
a000 a0100001
a000 a0110000
a000 a0110010
a000 a0110011
a000 a0110020
a000 b0000000
a000 b0000001
a000 b0000010
a000 b0000011
a000 b0000012
a000 b0000100
a000 b0000110
a000 b0000111
a000 b0000112
a000 b0001000
a000 b0001001
a000 b0001002
a000 b0001010
a000 b0001020
a000 b0002000
a000 b0002001
a000 b0002010
a000 b0002020
a000 b0002021
a000 b0100000
a000 b0100001
a000 b0100010
a000 b0100100
a000 b0100101
a000 b0100110
a000 b0101000
a000 b0101001
a000 b0101002
a000 b0101010
a000 b0101011
a000 b0101012
a000 b0101020
a000 b0101021
a000 c0000000
a000 c0000001
a000 c0000002
a000 c0000010
a000 c0000011
a000 c0000100
a000 c0000101
a000 c0010000
a000 c0010001
