a0 a
a00 b1001100
a00 b1001101
a00 b1001110
a00 b1001120
a00 b1001121
a00 b1001122
a00 b1001200
a00 b1001201
a00 b1010000
a00 b1010001
a00 b1010002
a00 b1010010
a00 b1010011
a00 b1010012
a00 b1010020
a00 b1010021
a00 b1011000
a00 b1011010
a00 b1011011
a00 b1011020
a00 b1011100
a00 b1012000
a00 b1012001
a00 b1012002
a00 b1012010
a00 b1012011
a00 a00000000
a00 a00001000
a00 a00001001
a00 a00001010
a00 a00001011
a00 a00001100
a00 a00001101
a00 a00001110
a00 a00001111
a00 a00001112
a00 a00001200
a00 a00001201
a00 a01000000
a00 a01000001
a00 a01000010
a00 a01000020
a00 a01000100
a00 a01000101
a00 a01000110
a00 a01000111
a00 a01001000
a00 a01001001
a00 a01001010
a00 a01001011
a00 a01001100
a00 a01001110
a00 a01001111
a00 a01100000
a00 a01100001
a00 a01101000
a00 a01101001
a00 a01101002
a00 a01101010
a00 a01101020
a00 a01101100
a00 a01101101
a00 a01101102
a00 a01101110
a00 a01101111
a00 a01101112
a00 a01101200
a00 a01101201
a00 a01101210
a00 a01101211
a00 a01101220
a00 a01101221
a00 a01102000
a00 b00000000
a00 b00000001
a00 b00000100
a00 b00000110
a00 b00000120
a00 b00000121
a00 b00000122
a00 b00000200
a00 b00000210
a00 b00000211
a00 b00000212
a00 b00001000
a00 b00001001
a00 b00001002
a00 b00100000
a00 b00100001
a00 b00100002
a00 b00100100
a00 b00100110
a00 b00100111
a00 b01000000
a00 b01000001
a00 b01000100
a00 b01000101
a00 b01000110
a00 b01000120
a00 b01000121
a00 b01000200
a00 b01000201
a00 b01000202
a00 b01000210
a00 b01000211
a00 b01000220
a00 b01001000
a00 b01001001
a00 b01001010
a00 b01001011
a00 b01001012
a00 b01002000
a00 b01002001
a00 b01002100
a00 b01002200
a00 b01002201
a00 b01010000
a00 b01010100
a00 b01010110
a00 b01010111
a00 b01010120
a00 b01010200
a01 b00
a01 b01
a01 b10
a01 a000
a01 a010
a01 a011
a01 b000
a01 b001
a01 b010
a01 b100
a01 b101
a01 a0000
a01 a0100
a01 a0110
a01 b0000
a01 b0010
a01 b0100
a01 b0101
a01 b0102
a01 b1000
a01 b1001
a01 b1010
a01 b1011
a01 b1012
a01 a00000
a01 a00001
a01 a01000
a01 a01001
a01 a01100
a01 a01101
a01 a01102
a01 b00000
a01 b00001
a01 b00100
a01 b01000
a01 b01001
a01 b01002
a01 b01010
a01 b01011
a01 b01012
a01 b01020
a01 b10000
a01 b10010
a01 b10011
a01 b10012
a01 b10100
a01 b10110
a01 b10111
a01 b10120
a01 a000000
a01 a000010
a01 a000011
a01 a000012
a01 a010000
a01 a010001
a01 a010010
a01 a010011
a01 a011000
a01 a011010
a01 a011011
a01 a011012
a01 a011020
a01 b000000
a01 b000001
a01 b000002
a01 b000010
a01 b001000
a01 b001001
a01 b010000
a01 b010001
a01 b010002
a01 b010010
a01 b010020
a01 b010021
a01 b010022
a01 b010100
a01 b010101
a01 b010102
a01 b010110
a01 b010111
a01 b010120
a01 b010121
a01 b010200
a01 b100000
a01 b100001
a01 b100100
a01 b100110
a01 b100111
a01 b100112
a01 b100120
a01 b101000
a01 b101001
a01 b101002
a01 b101100
a01 b101101
a01 b101102
a01 b101110
a01 b101200
a01 b101201
a01 a0000000
a01 a0000100
a01 a0000101
a01 a0000110
a01 a0000111
a01 a0000120
a01 a0100000
a01 a0100001
a01 a0100002
a01 a0100010
a01 a0100011
a01 a0100100
a01 a0100101
a01 a0100110
a01 a0100111
a01 a0110000
a01 a0110100
a01 a0110101
a01 a0110102
a01 a0110110
a01 a0110111
a01 a0110120
a01 a0110121
a01 a0110122
a01 a0110200
a01 b0000000
a01 b0000010
a01 b0000011
a01 b0000012
a01 b0000020
a01 b0000021
a01 b0000100
a01 b0010000
a01 b0010010
a01 b0010011
a01 b0100000
a01 b0100010
a01 b0100011
a01 b0100012
a01 b0100020
a01 b0100021
a01 b0100022
a01 b0100100
a01 b0100101
a01 b0100200
a01 b0100210
a01 b0100220
a01 b0101000
a01 b0101010
a01 b0101011
a01 b0101012
a01 b0101020
a01 b0101021
a01 b0101022
a01 b0101100
a01 b0101101
a01 b0101110
a01 b0101111
a01 b0101200
a01 b0101201
a01 b0101202
a01 b0101210
a01 b0101211
a01 b0101212
a01 b0102000
a01 b0102001
a01 b0102002
a01 b1000000
a01 b1000010
a01 b1000011
a01 b1001000
a01 b1001001
a01 b1001100
a01 b1001101
a01 b1001110
a01 b1001120
a01 b1001121
a01 b1001122
a01 b1001200
a01 b1001201
a01 b1010000
a01 b1010001
a01 b1010002
a01 b1010010
a01 b1010011
a01 b1010012
a01 b1010020
a01 b1010021
a01 b1011000
a01 b1011010
a01 b1011011
a01 b1011020
a01 b1011100
a01 b1012000
a01 b1012001
a01 b1012002
a01 b1012010
a01 b1012011
a01 a00000000
a01 a00001000
a01 a00001001
a01 a00001010
a01 a00001011
a01 a00001100
a01 a00001101
a01 a00001110
a01 a00001111
a01 a00001112
a01 a00001200
a01 a00001201
a01 a01000000
a01 a01000001
a01 a01000010
a01 a01000020
a01 a01000100
a01 a01000101
a01 a01000110
a01 a01000111
a01 a01001000
a01 a01001001
a01 a01001010
a01 a01001011
a01 a01001100
a01 a01001110
a01 a01001111
a01 a01100000
a01 a01100001
a01 a01101000
a01 a01101001
a01 a01101002
a01 a01101010
a01 a01101020
a01 a01101100
a01 a01101101
a01 a01101102
a01 a01101110
a01 a01101111
a01 a01101112
a01 a01101200
a01 a01101201
a01 a01101210
a01 a01101211
a01 a01101220
a01 a01101221
a01 a01102000
a01 b00000000
a01 b00000001
a01 b00000100
a01 b00000110
a01 b00000120
a01 b00000121
a01 b00000122
a01 b00000200
a01 b00000210
a01 b00000211
a01 b00000212
a01 b00001000
a01 b00001001
a01 b00001002
a01 b00100000
a01 b00100001
a01 b00100002
a01 b00100100
a01 b00100110
a01 b00100111
a01 b01000000
a01 b01000001
a01 b01000100
a01 b01000101
a01 b01000110
a01 b01000120
a01 b01000121
a01 b01000200
a01 b01000201
a01 b01000202
a01 b01000210
a01 b01000211
a01 b01000220
a01 b01001000
a01 b01001001
a01 b01001010
a01 b01001011
a01 b01001012
a01 b01002000
a01 b01002001
a01 b01002100
a01 b01002200
a01 b01002201
a01 b01010000
a01 b01010100
a01 b01010110
a01 b01010111
a01 b01010120
a01 b01010200
b00 b01
b00 b10
b00 a000
b00 a010
b00 a011
b00 b000
b00 b001
b00 b010
b00 b100
b00 b101
b00 a0000
b00 a0100
b00 a0110
b00 b0000
b00 b0010
b00 b0100
b00 b0101
b00 b0102
b00 b1000
b00 b1001
b00 b1010
b00 b1011
b00 b1012
b00 a00000
b00 a00001
b00 a01000
b00 a01001
b00 a01100
b00 a01101
b00 a01102
b00 b00000
b00 b00001
b00 b00100
b00 b01000
b00 b01001
b00 b01002
b00 b01010
b00 b01011
b00 b01012
b00 b01020
b00 b10000
b00 b10010
b00 b10011
b00 b10012
b00 b10100
b00 b10110
b00 b10111
b00 b10120
b00 a000000
b00 a000010
b00 a000011
b00 a000012
b00 a010000
b00 a010001
b00 a010010
b00 a010011
b00 a011000
b00 a011010
b00 a011011
b00 a011012
b00 a011020
b00 b000000
b00 b000001
b00 b000002
b00 b000010
b00 b001000
b00 b001001
b00 b010000
b00 b010001
b00 b010002
b00 b010010
b00 b010020
b00 b010021
b00 b010022
b00 b010100
b00 b010101
b00 b010102
b00 b010110
b00 b010111
b00 b010120
b00 b010121
b00 b010200
b00 b100000
b00 b100001
b00 b100100
b00 b100110
b00 b100111
b00 b100112
b00 b100120
b00 b101000
b00 b101001
b00 b101002
b00 b101100
b00 b101101
b00 b101102
b00 b101110
b00 b101200
b00 b101201
b00 a0000000
b00 a0000100
b00 a0000101
b00 a0000110
b00 a0000111
b00 a0000120
b00 a0100000
b00 a0100001
b00 a0100002
b00 a0100010
b00 a0100011
b00 a0100100
b00 a0100101
b00 a0100110
b00 a0100111
b00 a0110000
b00 a0110100
b00 a0110101
b00 a0110102
b00 a0110110
b00 a0110111
b00 a0110120
b00 a0110121
b00 a0110122
b00 a0110200
b00 b0000000
b00 b0000010
b00 b0000011
b00 b0000012
b00 b0000020
b00 b0000021
b00 b0000100
b00 b0010000
b00 b0010010
b00 b0010011
b00 b0100000
b00 b0100010
b00 b0100011
b00 b0100012
b00 b0100020
b00 b0100021
b00 b0100022
b00 b0100100
b00 b0100101
b00 b0100200
b00 b0100210
b00 b0100220
b00 b0101000
b00 b0101010
b00 b0101011
b00 b0101012
b00 b0101020
b00 b0101021
b00 b0101022
b00 b0101100
b00 b0101101
b00 b0101110
b00 b0101111
b00 b0101200
b00 b0101201
b00 b0101202
b00 b0101210
b00 b0101211
b00 b0101212
b00 b0102000
b00 b0102001
b00 b0102002
b00 b1000000
b00 b1000010
b00 b1000011
b00 b1001000
b00 b1001001
b00 b1001100
b00 b1001101
b00 b1001110
b00 b1001120
b00 b1001121
b00 b1001122
b00 b1001200
b00 b1001201
b00 b1010000
b00 b1010001
b00 b1010002
b00 b1010010
b00 b1010011
b00 b1010012
b00 b1010020
b00 b1010021
b00 b1011000
b00 b1011010
b00 b1011011
b00 b1011020
b00 b1011100
b00 b1012000
b00 b1012001
b00 b1012002
b00 b1012010
b00 b1012011
b00 a00000000
b00 a00001000
b00 a00001001
b00 a00001010
b00 a00001011
b00 a00001100
b00 a00001101
b00 a00001110
b00 a00001111
b00 a00001112
b00 a00001200
b00 a00001201
b00 a01000000
b00 a01000001
b00 a01000010
b00 a01000020
b00 a01000100
b00 a01000101
b00 a01000110
b00 a01000111
b00 a01001000
b00 a01001001
b00 a01001010
b00 a01001011
b00 a01001100
b00 a01001110
b00 a01001111
b00 a01100000
b00 a01100001
b00 a01101000
b00 a01101001
b00 a01101002
b00 a01101010
b00 a01101020
b00 a01101100
b00 a01101101
b00 a01101102
b00 a01101110
b00 a01101111
b00 a01101112
b00 a01101200
b00 a01101201
b00 a01101210
b00 a01101211
b00 a01101220
b00 a01101221
b00 a01102000
b00 b00000000
b00 b00000001
b00 b00000100
b00 b00000110
b00 b00000120
b00 b00000121
b00 b00000122
b00 b00000200
b00 b00000210
b00 b00000211
b00 b00000212
b00 b00001000
b00 b00001001
b00 b00001002
b00 b00100000
b00 b00100001
b00 b00100002
b00 b00100100
b00 b00100110
b00 b00100111
b00 b01000000
b00 b01000001
b00 b01000100
b00 b01000101
b00 b01000110
b00 b01000120
b00 b01000121
b00 b01000200
b00 b01000201
b00 b01000202
b00 b01000210
b00 b01000211
b00 b01000220
b00 b01001000
b00 b01001001
b00 b01001010
b00 b01001011
b00 b01001012
b00 b01002000
b00 b01002001
b00 b01002100
b00 b01002200
b00 b01002201
b00 b01010000
b00 b01010100
b00 b01010110
b00 b01010111
b00 b01010120
b00 b01010200
b01 b10
b01 a000
b01 a010
b01 a011
b01 b000
b01 b001
b01 b010
b01 b100
b01 b101
b01 a0000
b01 a0100
b01 a0110
b01 b0000
b01 b0010
b01 b0100
b01 b0101
b01 b0102
b01 b1000
b01 b1001
b01 b1010
b01 b1011
b01 b1012
b01 a00000
b01 a00001
b01 a01000
b01 a01001
b01 a01100
b01 a01101
b01 a01102
b01 b00000
b01 b00001
b01 b00100
b01 b01000
b01 b01001
b01 b01002
b01 b01010
b01 b01011
b01 b01012
b01 b01020
b01 b10000
b01 b10010
b01 b10011
b01 b10012
b01 b10100
b01 b10110
b01 b10111
b01 b10120
b01 a000000
b01 a000010
b01 a000011
b01 a000012
b01 a010000
b01 a010001
b01 a010010
b01 a010011
b01 a011000
b01 a011010
b01 a011011
b01 a011012
b01 a011020
b01 b000000
b01 b000001
b01 b000002
b01 b000010
b01 b001000
b01 b001001
b01 b010000
b01 b010001
b01 b010002
b01 b010010
b01 b010020
b01 b010021
b01 b010022
b01 b010100
b01 b010101
b01 b010102
b01 b010110
b01 b010111
b01 b010120
b01 b010121
b01 b010200
b01 b100000
b01 b100001
b01 b100100
b01 b100110
b01 b100111
b01 b100112
b01 b100120
b01 b101000
b01 b101001
b01 b101002
b01 b101100
b01 b101101
b01 b101102
b01 b101110
b01 b101200
b01 b101201
b01 a0000000
b01 a0000100
b01 a0000101
b01 a0000110
b01 a0000111
b01 a0000120
b01 a0100000
b01 a0100001
b01 a0100002
b01 a0100010
b01 a0100011
b01 a0100100
b01 a0100101
b01 a0100110
b01 a0100111
b01 a0110000
b01 a0110100
b01 a0110101
b01 a0110102
b01 a0110110
b01 a0110111
b01 a0110120
b01 a0110121
b01 a0110122
b01 a0110200
b01 b0000000
b01 b0000010
b01 b0000011
b01 b0000012
b01 b0000020
b01 b0000021
b01 b0000100
b01 b0010000
b01 b0010010
b01 b0010011
b01 b0100000
b01 b0100010
b01 b0100011
b01 b0100012
b01 b0100020
b01 b0100021
b01 b0100022
b01 b0100100
b01 b0100101
b01 b0100200
b01 b0100210
b01 b0100220
b01 b0101000
b01 b0101010
b01 b0101011
b01 b0101012
b01 b0101020
b01 b0101021
b01 b0101022
b01 b0101100
b01 b0101101
b01 b0101110
b01 b0101111
b01 b0101200
b01 b0101201
b01 b0101202
b01 b0101210
b01 b0101211
b01 b0101212
b01 b0102000
b01 b0102001
b01 b0102002
b01 b1000000
b01 b1000010
b01 b1000011
b01 b1001000
b01 b1001001
b01 b1001100
b01 b1001101
b01 b1001110
b01 b1001120
b01 b1001121
b01 b1001122
b01 b1001200
b01 b1001201
b01 b1010000
b01 b1010001
b01 b1010002
b01 b1010010
b01 b1010011
b01 b1010012
b01 b1010020
b01 b1010021
b01 b1011000
b01 b1011010
b01 b1011011
b01 b1011020
b01 b1011100
b01 b1012000
b01 b1012001
b01 b1012002
b01 b1012010
b01 b1012011
b01 a00000000
b01 a00001000
b01 a00001001
b01 a00001010
b01 a00001011
b01 a00001100
b01 a00001101
b01 a00001110
b01 a00001111
b01 a00001112
b01 a00001200
b01 a00001201
b01 a01000000
b01 a01000001
b01 a01000010
b01 a01000020
b01 a01000100
b01 a01000101
b01 a01000110
b01 a01000111
b01 a01001000
b01 a01001001
b01 a01001010
b01 a01001011
b01 a01001100
b01 a01001110
b01 a01001111
b01 a01100000
b01 a01100001
b01 a01101000
b01 a01101001
b01 a01101002
b01 a01101010
b01 a01101020
b01 a01101100
b01 a01101101
b01 a01101102
b01 a01101110
b01 a01101111
b01 a01101112
b01 a01101200
b01 a01101201
b01 a01101210
b01 a01101211
b01 a01101220
b01 a01101221
b01 a01102000
b01 b00000000
b01 b00000001
b01 b00000100
b01 b00000110
b01 b00000120
b01 b00000121
b01 b00000122
b01 b00000200
b01 b00000210
b01 b00000211
b01 b00000212
b01 b00001000
b01 b00001001
b01 b00001002
b01 b00100000
b01 b00100001
b01 b00100002
b01 b00100100
b01 b00100110
b01 b00100111
b01 b01000000
b01 b01000001
b01 b01000100
b01 b01000101
b01 b01000110
b01 b01000120
b01 b01000121
b01 b01000200
b01 b01000201
b01 b01000202
b01 b01000210
b01 b01000211
b01 b01000220
b01 b01001000
b01 b01001001
b01 b01001010
b01 b01001011
b01 b01001012
b01 b01002000
b01 b01002001
b01 b01002100
b01 b01002200
b01 b01002201
b01 b01010000
b01 b01010100
b01 b01010110
b01 b01010111
b01 b01010120
b01 b01010200
b10 a000
b10 a010
b10 a011
b10 b000
b10 b001
b10 b010
b10 b100
b10 b101
b10 a0000
b10 a0100
b10 a0110
b10 b0000
b10 b0010
b10 b0100
b10 b0101
b10 b0102
b10 b1000
b10 b1001
b10 b1010
b10 b1011
b10 b1012
b10 a00000
b10 a00001
b10 a01000
b10 a01001
b10 a01100
b10 a01101
b10 a01102
b10 b00000
b10 b00001
b10 b00100
b10 b01000
b10 b01001
b10 b01002
b10 b01010
b10 b01011
b10 b01012
b10 b01020
b10 b10000
b10 b10010
b10 b10011
b10 b10012
b10 b10100
b10 b10110
b10 b10111
b10 b10120
b10 a000000
b10 a000010
b10 a000011
b10 a000012
b10 a010000
b10 a010001
b10 a010010
b10 a010011
b10 a011000
b10 a011010
b10 a011011
b10 a011012
b10 a011020
b10 b000000
b10 b000001
b10 b000002
b10 b000010
b10 b001000
b10 b001001
b10 b010000
b10 b010001
b10 b010002
b10 b010010
b10 b010020
b10 b010021
b10 b010022
b10 b010100
b10 b010101
b10 b010102
b10 b010110
b10 b010111
b10 b010120
b10 b010121
b10 b010200
b10 b100000
b10 b100001
b10 b100100
b10 b100110
b10 b100111
b10 b100112
b10 b100120
b10 b101000
b10 b101001
b10 b101002
b10 b101100
b10 b101101
b10 b101102
b10 b101110
b10 b101200
b10 b101201
b10 a0000000
b10 a0000100
b10 a0000101
b10 a0000110
b10 a0000111
b10 a0000120
b10 a0100000
b10 a0100001
b10 a0100002
b10 a0100010
b10 a0100011
b10 a0100100
b10 a0100101
b10 a0100110
b10 a0100111
b10 a0110000
b10 a0110100
b10 a0110101
b10 a0110102
b10 a0110110
b10 a0110111
b10 a0110120
b10 a0110121
b10 a0110122
b10 a0110200
b10 b0000000
b10 b0000010
b10 b0000011
b10 b0000012
b10 b0000020
b10 b0000021
b10 b0000100
b10 b0010000
b10 b0010010
b10 b0010011
b10 b0100000
b10 b0100010
b10 b0100011
b10 b0100012
b10 b0100020
b10 b0100021
b10 b0100022
b10 b0100100
b10 b0100101
b10 b0100200
b10 b0100210
b10 b0100220
b10 b0101000
b10 b0101010
b10 b0101011
b10 b0101012
b10 b0101020
b10 b0101021
b10 b0101022
b10 b0101100
b10 b0101101
b10 b0101110
b10 b0101111
b10 b0101200
b10 b0101201
b10 b0101202
b10 b0101210
b10 b0101211
b10 b0101212
b10 b0102000
b10 b0102001
b10 b0102002
b10 b1000000
b10 b1000010
b10 b1000011
b10 b1001000
b10 b1001001
b10 b1001100
b10 b1001101
b10 b1001110
b10 b1001120
b10 b1001121
b10 b1001122
b10 b1001200
b10 b1001201
b10 b1010000
b10 b1010001
b10 b1010002
b10 b1010010
b10 b1010011
b10 b1010012
b10 b1010020
b10 b1010021
b10 b1011000
b10 b1011010
b10 b1011011
b10 b1011020
b10 b1011100
b10 b1012000
b10 b1012001
b10 b1012002
b10 b1012010
b10 b1012011
b10 a00000000
b10 a00001000
b10 a00001001
b10 a00001010
b10 a00001011
b10 a00001100
b10 a00001101
b10 a00001110
b10 a00001111
b10 a00001112
b10 a00001200
b10 a00001201
b10 a01000000
b10 a01000001
b10 a01000010
b10 a01000020
b10 a01000100
b10 a01000101
b10 a01000110
b10 a01000111
b10 a01001000
b10 a01001001
b10 a01001010
b10 a01001011
b10 a01001100
b10 a01001110
b10 a01001111
b10 a01100000
b10 a01100001
b10 a01101000
b10 a01101001
b10 a01101002
b10 a01101010
b10 a01101020
b10 a01101100
b10 a01101101
b10 a01101102
b10 a01101110
b10 a01101111
b10 a01101112
b10 a01101200
b10 a01101201
b10 a01101210
b10 a01101211
b10 a01101220
b10 a01101221
b10 a01102000
b10 b00000000
b10 b00000001
b10 b00000100
b10 b00000110
b10 b00000120
b10 b00000121
b10 b00000122
b10 b00000200
b10 b00000210
b10 b00000211
b10 b00000212
b10 b00001000
b10 b00001001
b10 b00001002
b10 b00100000
b10 b00100001
b10 b00100002
b10 b00100100
b10 b00100110
b10 b00100111
b10 b01000000
b10 b01000001
b10 b01000100
b10 b01000101
b10 b01000110
b10 b01000120
b10 b01000121
b10 b01000200
b10 b01000201
b10 b01000202
b10 b01000210
b10 b01000211
b10 b01000220
b10 b01001000
b10 b01001001
b10 b01001010
b10 b01001011
b10 b01001012
b10 b01002000
b10 b01002001
b10 b01002100
b10 b01002200
b10 b01002201
b10 b01010000
b10 b01010100
b10 b01010110
b10 b01010111
b10 b01010120
b10 b01010200
a000 a010
a000 a011
a000 b000
a000 b001
a000 b010
a000 b100
a000 b101
a000 a0000
a000 a0100
a000 a0110
a000 b0000
a000 b0010
a000 b0100
a000 b0101
a000 b0102
a000 b1000
a000 b1001
a000 b1010
a000 b1011
a000 b1012
a000 a00000
a000 a00001
a000 a01000
a000 a01001
a000 a01100
a000 a01101
a000 a01102
a000 b00000
a000 b00001
a000 b00100
a000 b01000
a000 b01001
a000 b01002
a000 b01010
a000 b01011
a000 b01012
a000 b01020
a000 b10000
a000 b10010
a000 b10011
a000 b10012
a000 b10100
a000 b10110
a000 b10111
a000 b10120
a000 a000000
a000 a000010
a000 a000011
a000 a000012
a000 a010000
a000 a010001
a000 a010010
a000 a010011
a000 a011000
a000 a011010
a000 a011011
a000 a011012
a000 a011020
a000 b000000
a000 b000001
a000 b000002
a000 b000010
a000 b001000
a000 b001001
a000 b010000
a000 b010001
a000 b010002
a000 b010010
a000 b010020
a000 b010021
a000 b010022
a000 b010100
a000 b010101
a000 b010102
a000 b010110
a000 b010111
a000 b010120
a000 b010121
a000 b010200
a000 b100000
a000 b100001
a000 b100100
a000 b100110
a000 b100111
a000 b100112
a000 b100120
a000 b101000
a000 b101001
a000 b101002
a000 b101100
a000 b101101
a000 b101102
a000 b101110
a000 b101200
a000 b101201
a000 a0000000
a000 a0000100
a000 a0000101
a000 a0000110
a000 a0000111
a000 a0000120
a000 a0100000
a000 a0100001
a000 a0100002
a000 a0100010
a000 a0100011
a000 a0100100
a000 a0100101
a000 a0100110
a000 a0100111
a000 a0110000
a000 a0110100
a000 a0110101
a000 a0110102
a000 a0110110
a000 a0110111
a000 a0110120
a000 a0110121
a000 a0110122
a000 a0110200
a000 b0000000
a000 b0000010
a000 b0000011
a000 b0000012
a000 b0000020
a000 b0000021
a000 b0000100
a000 b0010000
a000 b0010010
a000 b0010011
a000 b0100000
a000 b0100010
a000 b0100011
a000 b0100012
a000 b0100020
a000 b0100021
a000 b0100022
a000 b0100100
a000 b0100101
a000 b0100200
a000 b0100210
a000 b0100220
a000 b0101000
a000 b0101010
a000 b0101011
a000 b0101012
a000 b0101020
a000 b0101021
a000 b0101022
a000 b0101100
a000 b0101101
a000 b0101110
a000 b0101111
a000 b0101200
a000 b0101201
a000 b0101202
a000 b0101210
a000 b0101211
a000 b0101212
a000 b0102000
a000 b0102001
a000 b0102002
a000 b1000000
a000 b1000010
a000 b1000011
a000 b1001000
a000 b1001001
a000 b1001100
a000 b1001101
a000 b1001110
a000 b1001120
a000 b1001121
a000 b1001122
a000 b1001200
a000 b1001201
a000 b1010000
a000 b1010001
a000 b1010002
a000 b1010010
a000 b1010011
a000 b1010012
a000 b1010020
a000 b1010021
a000 b1011000
a000 b1011010
a000 b1011011
a000 b1011020
a000 b1011100
a000 b1012000
a000 b1012001
a000 b1012002
a000 b1012010
a000 b1012011
a000 a00000000
a000 a00001000
a000 a00001001
a000 a00001010
a000 a00001011
a000 a00001100
a000 a00001101
a000 a00001110
a000 a00001111
a000 a00001112
a000 a00001200
a000 a00001201
a000 a01000000
a000 a01000001
a000 a01000010
a000 a01000020
a000 a01000100
a000 a01000101
a000 a01000110
a000 a01000111
a000 a01001000
a000 a01001001
a000 a01001010
a000 a01001011
a000 a01001100
a000 a01001110
a000 a01001111
a000 a01100000
a000 a01100001
a000 a01101000
a000 a01101001
a000 a01101002
a000 a01101010
a000 a01101020
a000 a01101100
a000 a01101101
a000 a01101102
a000 a01101110
a000 a01101111
a000 a01101112
a000 a01101200
a000 a01101201
a000 a01101210
a000 a01101211
a000 a01101220
a000 a01101221
a000 a01102000
a000 b00000000
a000 b00000001
a000 b00000100
a000 b00000110
a000 b00000120
a000 b00000121
a000 b00000122
a000 b00000200
a000 b00000210
a000 b00000211
a000 b00000212
a000 b00001000
a000 b00001001
a000 b00001002
a000 b00100000
a000 b00100001
a000 b00100002
a000 b00100100
a000 b00100110
a000 b00100111
a000 b01000000
a000 b01000001
a000 b01000100
a000 b01000101
a000 b01000110
a000 b01000120
a000 b01000121
a000 b01000200
a000 b01000201
a000 b01000202
a000 b01000210
a000 b01000211
a000 b01000220
a000 b01001000
a000 b01001001
a000 b01001010
a000 b01001011
a000 b01001012
a000 b01002000
a000 b01002001
a000 b01002100
a000 b01002200
a000 b01002201
a000 b01010000
a000 b01010100
a000 b01010110
a000 b01010111
a000 b01010120
a000 b01010200
a010 a011
a010 b000
a010 b001
a010 b010
a010 b100
a010 b101
a010 a0000
a010 a0100
a010 a0110
a010 b0000
a010 b0010
a010 b0100
a010 b0101
a010 b0102
a010 b1000
a010 b1001
a010 b1010
a010 b1011
a010 b1012
a010 a00000
a010 a00001
a010 a01000
a010 a01001
a010 a01100
a010 a01101
a010 a01102
a010 b00000
a010 b00001
a010 b00100
a010 b01000
a010 b01001
a010 b01002
a010 b01010
a010 b01011
a010 b01012
a010 b01020
a010 b10000
a010 b10010
a010 b10011
a010 b10012
a010 b10100
a010 b10110
a010 b10111
a010 b10120
a010 a000000
a010 a000010
a010 a000011
a010 a000012
a010 a010000
a010 a010001
a010 a010010
a010 a010011
a010 a011000
a010 a011010
a010 a011011
a010 a011012
a010 a011020
a010 b000000
a010 b000001
a010 b000002
a010 b000010
a010 b001000
a010 b001001
a010 b010000
a010 b010001
a010 b010002
a010 b010010
a010 b010020
a010 b010021
a010 b010022
a010 b010100
a010 b010101
a010 b010102
a010 b010110
a010 b010111
a010 b010120
a010 b010121
a010 b010200
a010 b100000
a010 b100001
