a0 a
a00 b0001100
a00 b0001101
a00 b0001110
a00 b0001111
a00 b0001200
a00 b0001201
a00 b0010000
a00 b0010010
a00 b0010100
a00 b0010101
a00 b0010102
a00 b0010110
a00 b0010111
a00 b0100000
a00 b0100001
a00 b0100002
a00 b0100010
a00 b0100011
a00 b0100020
a00 b0100021
a00 b0200000
a00 b0200001
a00 b0200100
a00 b0200101
a00 b0200102
a00 b0201000
a00 b0201010
a00 b0201020
a00 b0201021
a00 b0202000
a00 b0202010
a01 b00
a01 b01
a01 b02
a01 b10
a01 b11
a01 a000
a01 a001
a01 a010
a01 b000
a01 b001
a01 b010
a01 b020
a01 b021
a01 b100
a01 b101
a01 b110
a01 a0000
a01 a0001
a01 a0010
a01 a0011
a01 a0100
a01 a0101
a01 a0102
a01 b0000
a01 b0001
a01 b0010
a01 b0100
a01 b0200
a01 b0201
a01 b0202
a01 b0210
a01 b0211
a01 b0212
a01 b1000
a01 b1001
a01 b1010
a01 b1100
a01 b1101
a01 a00000
a01 a00010
a01 a00011
a01 a00100
a01 a00101
a01 a00102
a01 a00110
a01 a01000
a01 a01001
a01 a01010
a01 a01011
a01 a01020
a01 a01021
a01 a01022
a01 b00000
a01 b00001
a01 b00002
a01 b00010
a01 b00011
a01 b00012
a01 b00100
a01 b00101
a01 b01000
a01 b02000
a01 b02001
a01 b02010
a01 b02020
a01 b02021
a01 b02100
a01 b02101
a01 b02102
a01 b02110
a01 b02111
a01 b02120
a01 b02121
a01 b02122
a01 b10000
a01 b10001
a01 b10010
a01 b10011
a01 b10012
a01 b10100
a01 b11000
a01 b11001
a01 b11002
a01 b11010
a01 b11011
a01 a000000
a01 a000100
a01 a000110
a01 a000111
a01 a001000
a01 a001010
a01 a001011
a01 a001012
a01 a001020
a01 a001021
a01 a001100
a01 a001101
a01 a001102
a01 a010000
a01 a010010
a01 a010011
a01 a010012
a01 a010100
a01 a010101
a01 a010102
a01 a010110
a01 a010111
a01 a010200
a01 a010201
a01 a010202
a01 a010210
a01 a010220
a01 b000000
a01 b000010
a01 b000020
a01 b000021
a01 b000022
a01 b000100
a01 b000101
a01 b000102
a01 b000110
a01 b000111
a01 b000120
a01 b001000
a01 b001001
a01 b001010
a01 b001011
a01 b010000
a01 b010001
a01 b010002
a01 b020000
a01 b020010
a01 b020100
a01 b020101
a01 b020102
a01 b020200
a01 b020201
a01 b020202
a01 b020210
a01 b020211
a01 b020212
a01 b021000
a01 b021001
a01 b021002
a01 b021010
a01 b021011
a01 b021020
a01 b021100
a01 b021101
a01 b021102
a01 b021110
a01 b021111
a01 b021112
a01 b021200
a01 b021201
a01 b021202
a01 b021210
a01 b021220
a01 b021221
a01 b021222
a01 b100000
a01 b100010
a01 b100100
a01 b100101
a01 b100102
a01 b100110
a01 b100111
a01 b100112
a01 b100120
a01 b100121
a01 b100122
a01 b101000
a01 b101001
a01 b110000
a01 b110001
a01 b110010
a01 b110020
a01 b110021
a01 b110022
a01 b110100
a01 b110101
a01 b110102
a01 b110110
a01 a0000000
a01 a0000001
a01 a0000002
a01 a0001000
a01 a0001001
a01 a0001002
a01 a0001100
a01 a0001101
a01 a0001102
a01 a0001110
a01 a0010000
a01 a0010001
a01 a0010100
a01 a0010101
a01 a0010110
a01 a0010111
a01 a0010112
a01 a0010120
a01 a0010121
a01 a0010122
a01 a0010200
a01 a0010201
a01 a0010202
a01 a0010210
a01 a0010211
a01 a0011000
a01 a0011001
a01 a0011010
a01 a0011011
a01 a0011020
a01 a0011021
a01 a0100000
a01 a0100001
a01 a0100002
a01 a0100100
a01 a0100101
a01 a0100102
a01 a0100110
a01 a0100111
a01 a0100120
a01 a0100121
a01 a0101000
a01 a0101001
a01 a0101010
a01 a0101011
a01 a0101012
a01 a0101020
a01 a0101100
a01 a0101101
a01 a0101102
a01 a0101110
a01 a0101111
a01 a0101112
a01 a0102000
a01 a0102010
a01 a0102011
a01 a0102012
a01 a0102020
a01 a0102021
a01 a0102022
a01 a0102100
a01 a0102101
a01 a0102102
a01 a0102200
a01 a0102201
a01 b0000000
a01 b0000001
a01 b0000002
a01 b0000100
a01 b0000101
a01 b0000102
a01 b0000200
a01 b0000210
a01 b0000220
a01 b0000221
a01 b0001000
a01 b0001010
a01 b0001020
a01 b0001021
a01 b0001100
a01 b0001101
a01 b0001110
a01 b0001111
a01 b0001200
a01 b0001201
a01 b0010000
a01 b0010010
a01 b0010100
a01 b0010101
a01 b0010102
a01 b0010110
a01 b0010111
a01 b0100000
a01 b0100001
a01 b0100002
a01 b0100010
a01 b0100011
a01 b0100020
a01 b0100021
a01 b0200000
a01 b0200001
a01 b0200100
a01 b0200101
a01 b0200102
a01 b0201000
a01 b0201010
a01 b0201020
a01 b0201021
a01 b0202000
a01 b0202010
b00 b01
b00 b02
b00 b10
b00 b11
b00 a000
b00 a001
b00 a010
b00 b000
b00 b001
b00 b010
b00 b020
b00 b021
b00 b100
b00 b101
b00 b110
b00 a0000
b00 a0001
b00 a0010
b00 a0011
b00 a0100
b00 a0101
b00 a0102
b00 b0000
b00 b0001
b00 b0010
b00 b0100
b00 b0200
b00 b0201
b00 b0202
b00 b0210
b00 b0211
b00 b0212
b00 b1000
b00 b1001
b00 b1010
b00 b1100
b00 b1101
b00 a00000
b00 a00010
b00 a00011
b00 a00100
b00 a00101
b00 a00102
b00 a00110
b00 a01000
b00 a01001
b00 a01010
b00 a01011
b00 a01020
b00 a01021
b00 a01022
b00 b00000
b00 b00001
b00 b00002
b00 b00010
b00 b00011
b00 b00012
b00 b00100
b00 b00101
b00 b01000
b00 b02000
b00 b02001
b00 b02010
b00 b02020
b00 b02021
b00 b02100
b00 b02101
b00 b02102
b00 b02110
b00 b02111
b00 b02120
b00 b02121
b00 b02122
b00 b10000
b00 b10001
b00 b10010
b00 b10011
b00 b10012
b00 b10100
b00 b11000
b00 b11001
b00 b11002
b00 b11010
b00 b11011
b00 a000000
b00 a000100
b00 a000110
b00 a000111
b00 a001000
b00 a001010
b00 a001011
b00 a001012
b00 a001020
b00 a001021
b00 a001100
b00 a001101
b00 a001102
b00 a010000
b00 a010010
b00 a010011
b00 a010012
b00 a010100
b00 a010101
b00 a010102
b00 a010110
b00 a010111
b00 a010200
b00 a010201
b00 a010202
b00 a010210
b00 a010220
b00 b000000
b00 b000010
b00 b000020
b00 b000021
b00 b000022
b00 b000100
b00 b000101
b00 b000102
b00 b000110
b00 b000111
b00 b000120
b00 b001000
b00 b001001
b00 b001010
b00 b001011
b00 b010000
b00 b010001
b00 b010002
b00 b020000
b00 b020010
b00 b020100
b00 b020101
b00 b020102
b00 b020200
b00 b020201
b00 b020202
b00 b020210
b00 b020211
b00 b020212
b00 b021000
b00 b021001
b00 b021002
b00 b021010
b00 b021011
b00 b021020
b00 b021100
b00 b021101
b00 b021102
b00 b021110
b00 b021111
b00 b021112
b00 b021200
b00 b021201
b00 b021202
b00 b021210
b00 b021220
b00 b021221
b00 b021222
b00 b100000
b00 b100010
b00 b100100
b00 b100101
b00 b100102
b00 b100110
b00 b100111
b00 b100112
b00 b100120
b00 b100121
b00 b100122
b00 b101000
b00 b101001
b00 b110000
b00 b110001
b00 b110010
b00 b110020
b00 b110021
b00 b110022
b00 b110100
b00 b110101
b00 b110102
b00 b110110
b00 a0000000
b00 a0000001
b00 a0000002
b00 a0001000
b00 a0001001
b00 a0001002
b00 a0001100
b00 a0001101
b00 a0001102
b00 a0001110
b00 a0010000
b00 a0010001
b00 a0010100
b00 a0010101
b00 a0010110
b00 a0010111
b00 a0010112
b00 a0010120
b00 a0010121
b00 a0010122
b00 a0010200
b00 a0010201
b00 a0010202
b00 a0010210
b00 a0010211
b00 a0011000
b00 a0011001
b00 a0011010
b00 a0011011
b00 a0011020
b00 a0011021
b00 a0100000
b00 a0100001
b00 a0100002
b00 a0100100
b00 a0100101
b00 a0100102
b00 a0100110
b00 a0100111
b00 a0100120
b00 a0100121
b00 a0101000
b00 a0101001
b00 a0101010
b00 a0101011
b00 a0101012
b00 a0101020
b00 a0101100
b00 a0101101
b00 a0101102
b00 a0101110
b00 a0101111
b00 a0101112
b00 a0102000
b00 a0102010
b00 a0102011
b00 a0102012
b00 a0102020
b00 a0102021
b00 a0102022
b00 a0102100
b00 a0102101
b00 a0102102
b00 a0102200
b00 a0102201
b00 b0000000
b00 b0000001
b00 b0000002
b00 b0000100
b00 b0000101
b00 b0000102
b00 b0000200
b00 b0000210
b00 b0000220
b00 b0000221
b00 b0001000
b00 b0001010
b00 b0001020
b00 b0001021
b00 b0001100
b00 b0001101
b00 b0001110
b00 b0001111
b00 b0001200
b00 b0001201
b00 b0010000
b00 b0010010
b00 b0010100
b00 b0010101
b00 b0010102
b00 b0010110
b00 b0010111
b00 b0100000
b00 b0100001
b00 b0100002
b00 b0100010
b00 b0100011
b00 b0100020
b00 b0100021
b00 b0200000
b00 b0200001
b00 b0200100
b00 b0200101
b00 b0200102
b00 b0201000
b00 b0201010
b00 b0201020
b00 b0201021
b00 b0202000
b00 b0202010
b01 b02
b01 b10
b01 b11
b01 a000
b01 a001
b01 a010
b01 b000
b01 b001
b01 b010
b01 b020
b01 b021
b01 b100
b01 b101
b01 b110
b01 a0000
b01 a0001
b01 a0010
b01 a0011
b01 a0100
b01 a0101
b01 a0102
b01 b0000
b01 b0001
b01 b0010
b01 b0100
b01 b0200
b01 b0201
b01 b0202
b01 b0210
b01 b0211
b01 b0212
b01 b1000
b01 b1001
b01 b1010
b01 b1100
b01 b1101
b01 a00000
b01 a00010
b01 a00011
b01 a00100
b01 a00101
b01 a00102
b01 a00110
b01 a01000
b01 a01001
b01 a01010
b01 a01011
b01 a01020
b01 a01021
b01 a01022
b01 b00000
b01 b00001
b01 b00002
b01 b00010
b01 b00011
b01 b00012
b01 b00100
b01 b00101
b01 b01000
b01 b02000
b01 b02001
b01 b02010
b01 b02020
b01 b02021
b01 b02100
b01 b02101
b01 b02102
b01 b02110
b01 b02111
b01 b02120
b01 b02121
b01 b02122
b01 b10000
b01 b10001
b01 b10010
b01 b10011
b01 b10012
b01 b10100
b01 b11000
b01 b11001
b01 b11002
b01 b11010
b01 b11011
b01 a000000
b01 a000100
b01 a000110
b01 a000111
b01 a001000
b01 a001010
b01 a001011
b01 a001012
b01 a001020
b01 a001021
b01 a001100
b01 a001101
b01 a001102
b01 a010000
b01 a010010
b01 a010011
b01 a010012
b01 a010100
b01 a010101
b01 a010102
b01 a010110
b01 a010111
b01 a010200
b01 a010201
b01 a010202
b01 a010210
b01 a010220
b01 b000000
b01 b000010
b01 b000020
b01 b000021
b01 b000022
b01 b000100
b01 b000101
b01 b000102
b01 b000110
b01 b000111
b01 b000120
b01 b001000
b01 b001001
b01 b001010
b01 b001011
b01 b010000
b01 b010001
b01 b010002
b01 b020000
b01 b020010
b01 b020100
b01 b020101
b01 b020102
b01 b020200
b01 b020201
b01 b020202
b01 b020210
b01 b020211
b01 b020212
b01 b021000
b01 b021001
b01 b021002
b01 b021010
b01 b021011
b01 b021020
b01 b021100
b01 b021101
b01 b021102
b01 b021110
b01 b021111
b01 b021112
b01 b021200
b01 b021201
b01 b021202
b01 b021210
b01 b021220
b01 b021221
b01 b021222
b01 b100000
b01 b100010
b01 b100100
b01 b100101
b01 b100102
b01 b100110
b01 b100111
b01 b100112
b01 b100120
b01 b100121
b01 b100122
b01 b101000
b01 b101001
b01 b110000
b01 b110001
b01 b110010
b01 b110020
b01 b110021
b01 b110022
b01 b110100
b01 b110101
b01 b110102
b01 b110110
b01 a0000000
b01 a0000001
b01 a0000002
b01 a0001000
b01 a0001001
b01 a0001002
b01 a0001100
b01 a0001101
b01 a0001102
b01 a0001110
b01 a0010000
b01 a0010001
b01 a0010100
b01 a0010101
b01 a0010110
b01 a0010111
b01 a0010112
b01 a0010120
b01 a0010121
b01 a0010122
b01 a0010200
b01 a0010201
b01 a0010202
b01 a0010210
b01 a0010211
b01 a0011000
b01 a0011001
b01 a0011010
b01 a0011011
b01 a0011020
b01 a0011021
b01 a0100000
b01 a0100001
b01 a0100002
b01 a0100100
b01 a0100101
b01 a0100102
b01 a0100110
b01 a0100111
b01 a0100120
b01 a0100121
b01 a0101000
b01 a0101001
b01 a0101010
b01 a0101011
b01 a0101012
b01 a0101020
b01 a0101100
b01 a0101101
b01 a0101102
b01 a0101110
b01 a0101111
b01 a0101112
b01 a0102000
b01 a0102010
b01 a0102011
b01 a0102012
b01 a0102020
b01 a0102021
b01 a0102022
b01 a0102100
b01 a0102101
b01 a0102102
b01 a0102200
b01 a0102201
b01 b0000000
b01 b0000001
b01 b0000002
b01 b0000100
b01 b0000101
b01 b0000102
b01 b0000200
b01 b0000210
b01 b0000220
b01 b0000221
b01 b0001000
b01 b0001010
b01 b0001020
b01 b0001021
b01 b0001100
b01 b0001101
b01 b0001110
b01 b0001111
b01 b0001200
b01 b0001201
b01 b0010000
b01 b0010010
b01 b0010100
b01 b0010101
b01 b0010102
b01 b0010110
b01 b0010111
b01 b0100000
b01 b0100001
b01 b0100002
b01 b0100010
b01 b0100011
b01 b0100020
b01 b0100021
b01 b0200000
b01 b0200001
b01 b0200100
b01 b0200101
b01 b0200102
b01 b0201000
b01 b0201010
b01 b0201020
b01 b0201021
b01 b0202000
b01 b0202010
b02 b10
b02 b11
b02 a000
b02 a001
b02 a010
b02 b000
b02 b001
b02 b010
b02 b020
b02 b021
b02 b100
b02 b101
b02 b110
b02 a0000
b02 a0001
b02 a0010
b02 a0011
b02 a0100
b02 a0101
b02 a0102
b02 b0000
b02 b0001
b02 b0010
b02 b0100
b02 b0200
b02 b0201
b02 b0202
b02 b0210
b02 b0211
b02 b0212
b02 b1000
b02 b1001
b02 b1010
b02 b1100
b02 b1101
b02 a00000
b02 a00010
b02 a00011
b02 a00100
b02 a00101
b02 a00102
b02 a00110
b02 a01000
b02 a01001
b02 a01010
b02 a01011
b02 a01020
b02 a01021
b02 a01022
b02 b00000
b02 b00001
b02 b00002
b02 b00010
b02 b00011
b02 b00012
b02 b00100
b02 b00101
b02 b01000
b02 b02000
b02 b02001
b02 b02010
b02 b02020
b02 b02021
b02 b02100
b02 b02101
b02 b02102
b02 b02110
b02 b02111
b02 b02120
b02 b02121
b02 b02122
b02 b10000
b02 b10001
b02 b10010
b02 b10011
b02 b10012
b02 b10100
b02 b11000
b02 b11001
b02 b11002
b02 b11010
b02 b11011
b02 a000000
b02 a000100
b02 a000110
b02 a000111
b02 a001000
b02 a001010
b02 a001011
b02 a001012
b02 a001020
b02 a001021
b02 a001100
b02 a001101
b02 a001102
b02 a010000
b02 a010010
b02 a010011
b02 a010012
b02 a010100
b02 a010101
b02 a010102
b02 a010110
b02 a010111
b02 a010200
b02 a010201
b02 a010202
b02 a010210
b02 a010220
b02 b000000
b02 b000010
b02 b000020
b02 b000021
b02 b000022
b02 b000100
b02 b000101
b02 b000102
b02 b000110
b02 b000111
b02 b000120
b02 b001000
b02 b001001
b02 b001010
b02 b001011
b02 b010000
b02 b010001
b02 b010002
b02 b020000
b02 b020010
b02 b020100
b02 b020101
b02 b020102
b02 b020200
b02 b020201
b02 b020202
b02 b020210
b02 b020211
b02 b020212
b02 b021000
b02 b021001
b02 b021002
b02 b021010
b02 b021011
b02 b021020
b02 b021100
b02 b021101
b02 b021102
b02 b021110
b02 b021111
b02 b021112
b02 b021200
b02 b021201
b02 b021202
b02 b021210
b02 b021220
b02 b021221
b02 b021222
b02 b100000
b02 b100010
b02 b100100
b02 b100101
b02 b100102
b02 b100110
b02 b100111
b02 b100112
b02 b100120
b02 b100121
b02 b100122
b02 b101000
b02 b101001
b02 b110000
b02 b110001
b02 b110010
b02 b110020
b02 b110021
b02 b110022
b02 b110100
b02 b110101
b02 b110102
b02 b110110
b02 a0000000
b02 a0000001
b02 a0000002
b02 a0001000
b02 a0001001
b02 a0001002
b02 a0001100
b02 a0001101
b02 a0001102
b02 a0001110
b02 a0010000
b02 a0010001
b02 a0010100
b02 a0010101
b02 a0010110
b02 a0010111
b02 a0010112
b02 a0010120
b02 a0010121
b02 a0010122
b02 a0010200
b02 a0010201
b02 a0010202
b02 a0010210
b02 a0010211
b02 a0011000
b02 a0011001
b02 a0011010
b02 a0011011
b02 a0011020
b02 a0011021
b02 a0100000
b02 a0100001
b02 a0100002
b02 a0100100
b02 a0100101
b02 a0100102
b02 a0100110
b02 a0100111
b02 a0100120
b02 a0100121
b02 a0101000
b02 a0101001
b02 a0101010
b02 a0101011
b02 a0101012
b02 a0101020
b02 a0101100
b02 a0101101
b02 a0101102
b02 a0101110
b02 a0101111
b02 a0101112
b02 a0102000
b02 a0102010
b02 a0102011
b02 a0102012
b02 a0102020
b02 a0102021
b02 a0102022
b02 a0102100
b02 a0102101
b02 a0102102
b02 a0102200
b02 a0102201
b02 b0000000
b02 b0000001
b02 b0000002
b02 b0000100
b02 b0000101
b02 b0000102
b02 b0000200
b02 b0000210
b02 b0000220
b02 b0000221
b02 b0001000
b02 b0001010
b02 b0001020
b02 b0001021
b02 b0001100
b02 b0001101
b02 b0001110
b02 b0001111
b02 b0001200
b02 b0001201
b02 b0010000
b02 b0010010
b02 b0010100
b02 b0010101
b02 b0010102
b02 b0010110
b02 b0010111
b02 b0100000
b02 b0100001
b02 b0100002
b02 b0100010
b02 b0100011
b02 b0100020
b02 b0100021
b02 b0200000
b02 b0200001
b02 b0200100
b02 b0200101
b02 b0200102
b02 b0201000
b02 b0201010
b02 b0201020
b02 b0201021
b02 b0202000
b02 b0202010
b10 b11
b10 a000
b10 a001
b10 a010
b10 b000
b10 b001
b10 b010
b10 b020
b10 b021
b10 b100
b10 b101
b10 b110
b10 a0000
b10 a0001
b10 a0010
b10 a0011
b10 a0100
b10 a0101
b10 a0102
b10 b0000
b10 b0001
b10 b0010
b10 b0100
b10 b0200
b10 b0201
b10 b0202
b10 b0210
b10 b0211
b10 b0212
b10 b1000
b10 b1001
b10 b1010
b10 b1100
b10 b1101
b10 a00000
b10 a00010
b10 a00011
b10 a00100
b10 a00101
b10 a00102
b10 a00110
b10 a01000
b10 a01001
b10 a01010
b10 a01011
b10 a01020
b10 a01021
b10 a01022
b10 b00000
b10 b00001
b10 b00002
b10 b00010
b10 b00011
b10 b00012
b10 b00100
b10 b00101
b10 b01000
b10 b02000
b10 b02001
b10 b02010
b10 b02020
b10 b02021
b10 b02100
b10 b02101
b10 b02102
b10 b02110
b10 b02111
b10 b02120
b10 b02121
b10 b02122
b10 b10000
b10 b10001
b10 b10010
b10 b10011
b10 b10012
b10 b10100
b10 b11000
b10 b11001
b10 b11002
b10 b11010
b10 b11011
b10 a000000
b10 a000100
b10 a000110
b10 a000111
b10 a001000
b10 a001010
b10 a001011
b10 a001012
b10 a001020
b10 a001021
b10 a001100
b10 a001101
b10 a001102
b10 a010000
b10 a010010
b10 a010011
b10 a010012
b10 a010100
b10 a010101
b10 a010102
b10 a010110
b10 a010111
b10 a010200
b10 a010201
b10 a010202
b10 a010210
b10 a010220
b10 b000000
b10 b000010
b10 b000020
b10 b000021
b10 b000022
b10 b000100
b10 b000101
b10 b000102
b10 b000110
b10 b000111
b10 b000120
b10 b001000
b10 b001001
b10 b001010
b10 b001011
b10 b010000
b10 b010001
b10 b010002
b10 b020000
b10 b020010
b10 b020100
b10 b020101
b10 b020102
b10 b020200
b10 b020201
b10 b020202
b10 b020210
b10 b020211
b10 b020212
b10 b021000
b10 b021001
b10 b021002
b10 b021010
b10 b021011
b10 b021020
b10 b021100
b10 b021101
b10 b021102
b10 b021110
b10 b021111
b10 b021112
b10 b021200
b10 b021201
b10 b021202
b10 b021210
b10 b021220
b10 b021221
b10 b021222
b10 b100000
b10 b100010
b10 b100100
b10 b100101
b10 b100102
b10 b100110
b10 b100111
b10 b100112
b10 b100120
b10 b100121
b10 b100122
b10 b101000
b10 b101001
b10 b110000
b10 b110001
b10 b110010
b10 b110020
b10 b110021
b10 b110022
b10 b110100
b10 b110101
b10 b110102
b10 b110110
b10 a0000000
b10 a0000001
b10 a0000002
b10 a0001000
b10 a0001001
b10 a0001002
b10 a0001100
b10 a0001101
b10 a0001102
b10 a0001110
b10 a0010000
b10 a0010001
b10 a0010100
b10 a0010101
b10 a0010110
b10 a0010111
b10 a0010112
b10 a0010120
b10 a0010121
b10 a0010122
b10 a0010200
b10 a0010201
b10 a0010202
b10 a0010210
b10 a0010211
b10 a0011000
b10 a0011001
b10 a0011010
b10 a0011011
b10 a0011020
b10 a0011021
b10 a0100000
b10 a0100001
b10 a0100002
b10 a0100100
b10 a0100101
b10 a0100102
b10 a0100110
b10 a0100111
b10 a0100120
b10 a0100121
b10 a0101000
b10 a0101001
b10 a0101010
b10 a0101011
b10 a0101012
b10 a0101020
b10 a0101100
b10 a0101101
b10 a0101102
b10 a0101110
b10 a0101111
b10 a0101112
b10 a0102000
b10 a0102010
b10 a0102011
b10 a0102012
b10 a0102020
b10 a0102021
b10 a0102022
b10 a0102100
b10 a0102101
b10 a0102102
b10 a0102200
b10 a0102201
b10 b0000000
b10 b0000001
b10 b0000002
b10 b0000100
b10 b0000101
b10 b0000102
b10 b0000200
b10 b0000210
b10 b0000220
b10 b0000221
b10 b0001000
b10 b0001010
b10 b0001020
b10 b0001021
b10 b0001100
b10 b0001101
b10 b0001110
b10 b0001111
b10 b0001200
b10 b0001201
b10 b0010000
b10 b0010010
b10 b0010100
b10 b0010101
b10 b0010102
b10 b0010110
b10 b0010111
b10 b0100000
b10 b0100001
b10 b0100002
b10 b0100010
b10 b0100011
b10 b0100020
b10 b0100021
b10 b0200000
b10 b0200001
b10 b0200100
b10 b0200101
b10 b0200102
b10 b0201000
b10 b0201010
b10 b0201020
b10 b0201021
b10 b0202000
b10 b0202010
b11 a000
b11 a001
b11 a010
b11 b000
b11 b001
b11 b010
b11 b020
b11 b021
b11 b100
b11 b101
b11 b110
b11 a0000
b11 a0001
b11 a0010
b11 a0011
b11 a0100
b11 a0101
b11 a0102
b11 b0000
b11 b0001
b11 b0010
b11 b0100
b11 b0200
b11 b0201
b11 b0202
b11 b0210
b11 b0211
b11 b0212
b11 b1000
b11 b1001
b11 b1010
b11 b1100
b11 b1101
b11 a00000
b11 a00010
b11 a00011
b11 a00100
b11 a00101
b11 a00102
b11 a00110
b11 a01000
b11 a01001
b11 a01010
b11 a01011
b11 a01020
b11 a01021
b11 a01022
b11 b00000
b11 b00001
b11 b00002
b11 b00010
b11 b00011
b11 b00012
b11 b00100
b11 b00101
b11 b01000
b11 b02000
b11 b02001
b11 b02010
b11 b02020
b11 b02021
b11 b02100
b11 b02101
b11 b02102
b11 b02110
b11 b02111
b11 b02120
b11 b02121
b11 b02122
b11 b10000
b11 b10001
b11 b10010
b11 b10011
b11 b10012
b11 b10100
b11 b11000
b11 b11001
b11 b11002
b11 b11010
b11 b11011
b11 a000000
b11 a000100
b11 a000110
b11 a000111
b11 a001000
b11 a001010
b11 a001011
b11 a001012
b11 a001020
b11 a001021
b11 a001100
b11 a001101
b11 a001102
b11 a010000
b11 a010010
b11 a010011
b11 a010012
b11 a010100
b11 a010101
b11 a010102
b11 a010110
b11 a010111
b11 a010200
b11 a010201
b11 a010202
b11 a010210
b11 a010220
b11 b000000
b11 b000010
b11 b000020
b11 b000021
b11 b000022
b11 b000100
b11 b000101
b11 b000102
b11 b000110
b11 b000111
b11 b000120
b11 b001000
b11 b001001
b11 b001010
b11 b001011
b11 b010000
b11 b010001
b11 b010002
b11 b020000
b11 b020010
b11 b020100
b11 b020101
b11 b020102
b11 b020200
b11 b020201
b11 b020202
b11 b020210
b11 b020211
b11 b020212
b11 b021000
b11 b021001
b11 b021002
b11 b021010
b11 b021011
b11 b021020
b11 b021100
b11 b021101
b11 b021102
b11 b021110
b11 b021111
b11 b021112
b11 b021200
b11 b021201
b11 b021202
b11 b021210
b11 b021220
b11 b021221
b11 b021222
b11 b100000
b11 b100010
b11 b100100
b11 b100101
b11 b100102
b11 b100110
b11 b100111
b11 b100112
b11 b100120
b11 b100121
b11 b100122
b11 b101000
b11 b101001
b11 b110000
b11 b110001
b11 b110010
b11 b110020
b11 b110021
b11 b110022
b11 b110100
b11 b110101
b11 b110102
b11 b110110
b11 a0000000
b11 a0000001
b11 a0000002
b11 a0001000
b11 a0001001
b11 a0001002
b11 a0001100
b11 a0001101
b11 a0001102
b11 a0001110
b11 a0010000
b11 a0010001
b11 a0010100
b11 a0010101
b11 a0010110
b11 a0010111
b11 a0010112
b11 a0010120
b11 a0010121
b11 a0010122
b11 a0010200
b11 a0010201
b11 a0010202
b11 a0010210
b11 a0010211
b11 a0011000
b11 a0011001
b11 a0011010
b11 a0011011
b11 a0011020
b11 a0011021
b11 a0100000
b11 a0100001
b11 a0100002
b11 a0100100
b11 a0100101
b11 a0100102
b11 a0100110
b11 a0100111
b11 a0100120
b11 a0100121
b11 a0101000
b11 a0101001
b11 a0101010
b11 a0101011
b11 a0101012
b11 a0101020
b11 a0101100
b11 a0101101
b11 a0101102
b11 a0101110
b11 a0101111
b11 a0101112
b11 a0102000
b11 a0102010
b11 a0102011
b11 a0102012
b11 a0102020
b11 a0102021
b11 a0102022
b11 a0102100
b11 a0102101
b11 a0102102
b11 a0102200
b11 a0102201
b11 b0000000
b11 b0000001
b11 b0000002
b11 b0000100
b11 b0000101
b11 b0000102
b11 b0000200
b11 b0000210
b11 b0000220
b11 b0000221
b11 b0001000
b11 b0001010
b11 b0001020
b11 b0001021
b11 b0001100
b11 b0001101
b11 b0001110
b11 b0001111
b11 b0001200
b11 b0001201
b11 b0010000
b11 b0010010
b11 b0010100
b11 b0010101
b11 b0010102
b11 b0010110
b11 b0010111
b11 b0100000
b11 b0100001
b11 b0100002
b11 b0100010
b11 b0100011
b11 b0100020
b11 b0100021
b11 b0200000
b11 b0200001
b11 b0200100
b11 b0200101
b11 b0200102
b11 b0201000
b11 b0201010
b11 b0201020
b11 b0201021
b11 b0202000
b11 b0202010
a000 a001
a000 a010
a000 b000
a000 b001
a000 b010
a000 b020
a000 b021
a000 b100
a000 b101
a000 b110
a000 a0000
a000 a0001
a000 a0010
a000 a0011
a000 a0100
a000 a0101
a000 a0102
a000 b0000
a000 b0001
a000 b0010
a000 b0100
a000 b0200
a000 b0201
a000 b0202
a000 b0210
a000 b0211
a000 b0212
a000 b1000
a000 b1001
a000 b1010
a000 b1100
a000 b1101
a000 a00000
a000 a00010
a000 a00011
a000 a00100
a000 a00101
a000 a00102
a000 a00110
a000 a01000
a000 a01001
a000 a01010
a000 a01011
a000 a01020
a000 a01021
a000 a01022
a000 b00000
a000 b00001
a000 b00002
a000 b00010
a000 b00011
a000 b00012
a000 b00100
a000 b00101
a000 b01000
a000 b02000
a000 b02001
a000 b02010
a000 b02020
a000 b02021
a000 b02100
a000 b02101
a000 b02102
a000 b02110
a000 b02111
a000 b02120
a000 b02121
a000 b02122
a000 b10000
a000 b10001
a000 b10010
a000 b10011
a000 b10012
a000 b10100
a000 b11000
a000 b11001
a000 b11002
a000 b11010
